,pid,PendingInputStaging,Done
803,4,91.9261500835,1028.37199497
804,2,73.7665410042,1028.33984017
805,4,91.9825880527,1028.39882612
806,4,91.9833900928,1028.66524315
807,4,92.042552948,1028.71212316
808,4,92.0421011448,1028.73702097
809,4,92.1180140972,1028.76860404
810,4,92.1687049866,1028.79029608
811,3,117.038326025,1030.51247716
812,3,117.099902153,1030.56410098
813,3,117.012778997,1030.58814502
814,3,117.120217085,1030.64393497
815,3,117.072553158,1030.67553496
816,1,57.5351490974,1029.87822318
817,1,57.5483970642,1029.88873315
818,1,57.5844609737,1029.92558217
819,1,57.5944051743,1029.93561602
820,1,57.6471209526,1029.9763751
821,1,57.6383981705,1029.99563313
822,1,57.686396122,1030.02651906
823,1,57.7044229507,1030.0475471
824,1,57.7339861393,1030.0731771
825,1,57.7507941723,1030.09549308
826,2,73.7647380829,1030.12179303
827,2,73.8352000713,1030.141114
828,2,73.8344221115,1030.17194104
829,2,73.890086174,1030.20008612
830,2,73.9024090767,1030.22581315
831,2,73.9427101612,1030.24481916
832,2,73.9524180889,1030.28157306
833,3,117.176126003,1030.86081195
834,3,117.151942968,1030.89172506
835,3,117.21392417,1030.95557499
836,3,117.227138996,1030.99279499
837,3,117.270234108,1031.29738903
838,2,73.9905769825,1030.29296899
839,2,74.0040559769,1030.32903314
840,2,74.0391449928,1030.339535
841,4,92.1170489788,1030.38183808
842,4,92.167730093,1030.39240599
843,4,92.2283370495,1030.451653
844,4,92.2301571369,1030.45450997
845,4,92.3035831451,1030.49792099
846,4,92.3040831089,1030.70206308
847,4,92.3542201519,1030.72189903
848,4,92.3548841476,1030.75867105
849,4,92.4018311501,1030.78329301
850,4,92.4034249783,1030.8041451
851,1,57.7868759632,1031.00309205
852,1,57.7958049774,1031.04712415
853,1,57.833712101,1031.05293918
854,1,57.8461191654,1031.095608
855,1,57.898152113,1031.108742
856,2,74.059513092,1031.14286304
857,2,74.0880141258,1031.15580606
858,2,74.1145391464,1031.20629001
859,2,74.1408619881,1031.23133612
860,2,74.1665940285,1031.26204109
861,3,117.274698973,1031.387748
862,3,117.340809107,1031.46532702
863,3,117.341462135,1031.53734303
864,3,117.391267061,1031.60083914
865,3,117.409787178,1031.665488
866,4,92.4469530582,1031.714957
867,4,92.453856945,1031.76480508
868,4,92.5004630089,1031.81902313
869,4,92.4943139553,1031.86796904
870,4,92.5609600544,1031.91680408
871,3,117.443668127,1033.17475295
872,3,117.462277174,1033.33278108
873,3,117.494518995,1033.36514115
874,3,117.507050037,1033.39818406
875,3,117.543909073,1033.49269915
876,1,57.8931210041,1032.36305809
877,1,57.959882021,1032.41233802
878,1,57.9590849876,1032.46603417
879,1,58.0156209469,1032.50757098
880,1,58.0161020756,1032.55410814
881,2,74.187390089,1032.61235404
882,2,74.2152040005,1032.66328001
883,2,74.2411720753,1032.71224117
884,2,74.2733721733,1032.76402497
885,2,74.3006401062,1032.80887318
886,4,92.5670371056,1032.87597609
887,4,92.6324050426,1032.93664408
888,4,92.64549613,1032.97943902
889,4,92.6806550026,1033.00658011
890,4,92.7111639977,1033.02745295
891,1,58.0864510536,1033.05157018
892,1,58.089277029,1033.07145095
893,1,58.1452851295,1033.10069704
894,1,58.1510770321,1033.11526012
895,1,58.2134530544,1033.15027213
896,2,74.3263311386,1033.19753814
897,2,74.3528499603,1033.22305512
898,2,74.3762910366,1033.24896312
899,2,74.4016900063,1033.27304912
900,2,74.4231719971,1033.2988131
901,3,117.560014009,1033.52197218
902,3,117.599462986,1033.55805111
903,3,117.607651949,1033.58694816
904,3,117.643963099,1033.60719299
905,3,117.6568501,1033.63923216
906,3,117.721822023,1035.60062003
907,3,117.721447945,1035.62215209
908,3,117.803807974,1035.69305611
909,3,117.803037167,1035.72065711
910,3,117.861813068,1035.75364208
911,1,58.2300281525,1034.83482218
912,1,58.2655801773,1034.83776402
913,1,58.2794690132,1034.87831211
914,1,58.3200411797,1034.88148618
915,1,58.3508040905,1034.92296004
916,2,74.450854063,1034.92627597
917,2,74.5134840012,1034.97514105
918,2,74.479612112,1034.97390199
919,4,92.7382481098,1035.03948712
920,2,74.5396361351,1035.03711009
921,4,92.7612659931,1035.08349895
922,4,92.8009021282,1035.08632898
923,1,58.4022359848,1035.13172412
924,1,58.374849081,1035.13095903
925,1,58.4285640717,1035.18035316
926,1,58.4546539783,1035.18056202
927,1,58.4799599648,1035.2233541
928,2,74.5640120506,1035.23435807
929,2,74.5938351154,1035.26912117
930,2,74.6126170158,1035.2748661
931,2,74.6633780003,1035.31895995
932,2,74.6505589485,1035.31642199
933,4,92.8110380173,1035.363451
934,2,74.7049119473,1035.36202598
935,4,92.8549921513,1035.42034316
936,4,92.8601260185,1035.42805195
937,3,117.871068954,1035.79142618
938,3,117.916221142,1036.00419402
939,3,117.932183981,1036.01781416
940,3,117.963188171,1036.0859971
941,3,117.980810165,1036.0975461
942,4,92.9104881287,1035.47477603
943,4,92.9098191261,1035.47558713
944,4,92.9585080147,1035.52372718
945,4,92.9637930393,1035.52524018
946,4,93.0058951378,1035.80175996
947,4,93.0156710148,1035.83689404
948,4,93.0541870594,1035.85245013
949,4,93.0696680546,1035.91989613
950,4,93.1014580727,1035.94910216
951,1,58.4990370274,1036.13005805
952,1,58.5293049812,1036.16592002
953,1,58.549847126,1036.19100904
954,1,58.5820190907,1036.21131301
955,1,58.6156909466,1036.23920107
956,2,74.7200760841,1036.25411916
957,2,74.7556781769,1036.28255796
958,2,74.7703151703,1036.29911399
959,2,74.8082680702,1036.33050418
960,2,74.8289849758,1036.363065
961,3,118.012568951,1037.83289599
962,3,118.037209034,1037.83777499
963,3,118.06399107,1037.99443913
964,3,118.086433172,1038.00409913
965,1,58.6400530338,1037.43289495
966,1,58.6683790684,1037.47912598
967,1,58.6919600964,1037.48455811
968,3,118.11115098,1038.0498991
969,3,118.140963078,1038.06922412
970,3,118.160067081,1038.11422896
971,3,118.196439028,1038.14201999
972,1,58.7200231552,1037.52116704
973,3,118.207728148,1038.204036
974,3,118.248939991,1038.46746111
975,1,58.7432949543,1037.5326581
976,2,74.8596310616,1037.56388116
977,2,74.8788771629,1037.57566118
978,2,74.9110021591,1037.61325717
979,2,74.9406380653,1037.62089896
980,4,93.117426157,1037.67033505
981,2,74.9622960091,1037.66392708
982,4,93.1545269489,1037.70935512
983,4,93.1750791073,1037.71889305
984,4,93.2039091587,1037.77007103
985,4,93.2277469635,1037.76575017
986,4,93.2569949627,1037.88224912
987,4,93.2814769745,1037.88568616
988,4,93.3180119991,1037.93332195
989,4,93.3428959846,1037.93890595
990,1,58.7724740505,1038.21554208
991,1,58.800549984,1038.25558496
992,1,58.8287611008,1038.25742602
993,1,58.8590090275,1038.30333304
994,1,58.884180069,1038.30652905
995,2,74.991959095,1038.35079098
996,2,75.0202260017,1038.35184097
997,2,75.0393440723,1038.4022541
998,2,75.0777611732,1038.40293717
999,2,75.0919630527,1038.46045303
1000,3,118.259024143,1040.08586907
1001,3,118.297158957,1040.1405201
1002,3,118.316853046,1040.14082313
1003,3,118.347169161,1040.21756005
1004,3,118.376533985,1040.23130918
1005,1,58.9324920177,1039.55205798
1006,1,58.9064190388,1039.54800797
1007,3,118.404574156,1040.5367291
1008,3,118.427329063,1040.56962705
1009,3,118.459033012,1040.59821606
1010,3,118.489957094,1040.62396312
1011,1,59.0010740757,1039.6251781
1012,1,58.9684829712,1039.62482595
1013,1,59.024616003,1039.67153406
1014,2,75.1287231445,1039.67213416
1015,2,75.1466801167,1039.72475505
1016,2,75.1795911789,1039.72923899
1017,2,75.2255690098,1039.77206302
1018,2,75.2044110298,1039.77120113
1019,4,93.3724889755,1039.82335401
1020,4,93.3931820393,1039.82656813
1021,4,93.4336371422,1039.87492204
1022,4,93.460570097,1039.87525606
1023,4,93.4858131409,1039.92177916
1024,4,93.5111660957,1039.92213011
1025,4,93.5354940891,1039.97253609
1026,4,93.5603811741,1039.97316813
1027,4,93.5840771198,1040.02878618
1028,4,93.6192491055,1040.03056097
1029,4,93.6315691471,1040.07550311
1030,1,59.0519440174,1040.26514697
1031,1,59.0716400146,1040.27781796
1032,1,59.1065750122,1040.31354618
1033,1,59.118555069,1040.32769799
1034,1,59.1541471481,1040.35960412
1035,2,75.2622981071,1040.37379909
1036,2,75.2708830833,1040.412925
1037,2,75.3116619587,1040.45368099
1038,2,75.3205449581,1040.47323608
1039,2,75.3708441257,1040.50620413
1040,3,118.529744148,1040.66641617
1041,3,118.540393114,1040.69642496
1042,3,118.581374168,1040.73560596
1043,3,118.588175058,1040.76548195
1044,3,118.635555983,1040.8031981
1045,3,118.646847963,1040.85412097
1046,4,93.6837420464,1040.90266895
1047,4,93.7142970562,1040.95190001
1048,4,93.744024992,1041.00317216
1049,4,93.7694411278,1041.05693412
1050,4,93.7999811172,1041.11794114
1051,3,118.682430029,1042.72454715
1052,3,118.694354057,1042.74377012
1053,3,118.741036177,1042.79283595
1054,3,118.755443096,1042.81645298
1055,3,118.792768955,1042.87549305
1056,1,59.1665899754,1041.89922714
1057,1,59.2045350075,1041.98882413
1058,1,59.2143690586,1042.06401014
1059,1,59.2646331787,1042.13491511
1060,1,59.2707390785,1042.20198417
1061,2,75.3713359833,1042.2084651
1062,1,59.3094921112,1042.25383496
1063,1,59.3205561638,1042.26218295
1064,1,59.3703241348,1042.30176306
1065,1,59.37414217,1042.31001306
1066,1,59.4221560955,1042.35147715
1067,2,75.4211280346,1042.36526799
1068,2,75.422216177,1042.40498209
1069,2,75.4848721027,1042.41213417
1070,2,75.4888260365,1042.45255017
1071,2,75.5343270302,1042.45871806
1072,2,75.5438811779,1042.50300813
1073,2,75.5813369751,1042.50679708
1074,4,93.8252341747,1042.55695605
1075,2,75.5928270817,1042.552001
1076,4,93.8503050804,1042.60201311
1077,4,93.8728420734,1042.60528517
1078,4,93.8991119862,1042.66129017
1079,4,93.9284100533,1042.66147614
1080,3,118.810103178,1042.89112496
1081,3,118.84718895,1043.11522102
1082,3,118.869611979,1043.149055
1083,3,118.907231092,1043.19684505
1084,4,93.9583060741,1042.98586702
1085,4,93.9817311764,1042.99062109
1086,4,94.0087161064,1043.03760195
1087,4,94.0396931171,1043.03811312
1088,4,94.0685641766,1043.09187102
1089,3,118.932773113,1044.87945795
1090,3,118.961544037,1044.93022799
1091,3,118.988803148,1044.94889998
1092,3,119.017768145,1044.98036504
1093,3,119.044821978,1045.15743613
1094,3,119.069111109,1045.19209313
1095,1,59.4201481342,1044.25432706
1096,1,59.4750299454,1044.29168701
1097,1,59.4831740856,1044.30476117
1098,1,59.5271041393,1044.3342371
1099,1,59.531165123,1044.34930015
1100,1,59.57528615,1044.38395715
1101,1,59.580176115,1044.39093804
1102,1,59.6415960789,1044.44181204
1103,1,59.6246681213,1044.43902397
1104,1,59.6786839962,1044.49744511
1105,2,75.6450850964,1044.50100708
1106,2,75.6477301121,1044.55097008
1107,2,75.6999289989,1044.55596209
1108,2,75.7014400959,1044.59251904
1109,2,75.7534310818,1044.60324907
1110,2,75.8318309784,1044.65339613
1111,2,75.7541680336,1044.65311813
1112,2,75.8800389767,1044.71221399
1113,2,75.8323559761,1044.70675206
1114,4,94.091604948,1044.75974202
1115,3,119.101933002,1045.2240181
1116,3,119.122166157,1045.23757815
1117,3,119.151431084,1045.2969501
1118,3,119.170991182,1045.32315612
1119,3,119.201616049,1045.35133004
1120,2,75.8981399536,1044.75941396
1121,4,94.1191029549,1044.80571008
1122,4,94.1455869675,1044.80777407
1123,4,94.1715819836,1044.85071707
1124,4,94.1961350441,1044.99996614
1125,4,94.2171330452,1045.03088808
1126,4,94.2424819469,1045.04756618
1127,4,94.2620799541,1045.07961416
1128,4,94.2895390987,1045.098454
1129,4,94.3150911331,1045.13371015
1130,1,59.6925480366,1045.37048101
1131,1,59.7261500359,1045.40129709
1132,1,59.7381019592,1045.41877317
1133,1,59.7733530998,1045.44809604
1134,1,59.7988450527,1045.47039795
1135,2,75.9312250614,1045.49994802
1136,2,75.9665110111,1045.52404213
1137,2,75.9925441742,1045.54969001
1138,2,76.0267529488,1045.57924914
1139,2,76.0597000122,1045.60337114
1140,3,119.234416008,1047.21448803
1141,3,119.256278992,1047.23442316
1142,3,119.292294025,1047.27347803
1143,3,119.31795907,1047.29396915
1144,1,59.8229279518,1046.66507316
1145,1,59.8495659828,1046.70293498
1146,1,59.8780450821,1046.71452999
1147,1,59.9055640697,1046.74604106
1148,1,59.934980154,1046.77298498
1149,2,76.0819480419,1046.79299307
1150,3,119.355194092,1047.34935308
1151,3,119.368358135,1047.37223411
1152,3,119.405764103,1047.42914009
1153,3,119.43040514,1047.70788717
1154,2,76.1110801697,1046.82175708
1155,3,119.470019102,1047.714463
1156,3,119.491527081,1047.78082609
1157,2,76.1438679695,1046.8381741
1158,2,76.1652200222,1046.86575699
1159,2,76.1923770905,1046.88591409
1160,4,94.3604841232,1046.93963909
1161,2,76.2128679752,1046.92301798
1162,4,94.3648891449,1046.96776295
1163,4,94.4109420776,1046.98624706
1164,4,94.4120919704,1047.02011013
1165,4,94.4666881561,1047.04214001
1166,4,94.4673340321,1047.06479311
1167,4,94.5276441574,1047.08937001
1168,4,94.5268750191,1047.11511302
1169,4,94.5816390514,1047.14408898
1170,4,94.5873780251,1047.16843605
1171,1,59.9549219608,1047.42752218
1172,1,59.9891321659,1047.47450113
1173,1,60.0033290386,1047.48065996
1174,1,60.0388829708,1047.51836014
1175,1,60.0568070412,1047.52914095
1176,2,76.250813961,1047.57002616
1177,2,76.2632501125,1047.59398818
1178,2,76.3169269562,1047.61806202
1179,2,76.3184010983,1047.64722514
1180,3,119.527250051,1049.36569405
1181,3,119.539004087,1049.3843441
1182,3,119.590998173,1049.44042611
1183,3,119.596547127,1049.44090414
1184,3,119.64728117,1049.75132418
1185,1,60.1069171429,1048.82773805
1186,3,119.652568102,1049.753443
1187,3,119.696748972,1049.81665516
1188,3,119.701562166,1049.82505512
1189,3,119.749262094,1049.86368895
1190,1,60.1199979782,1048.87409997
1191,1,60.1587541103,1048.87482715
1192,1,60.1955871582,1048.91482806
1193,1,60.2207400799,1048.92340207
1194,2,76.3643951416,1048.95774603
1195,2,76.3708410263,1048.96736503
1196,2,76.4298601151,1049.00354099
1197,2,76.4365489483,1049.01211715
1198,2,76.476952076,1049.0521481
1199,2,76.4846711159,1049.05538011
1200,4,94.6283731461,1049.10006309
1201,4,94.6430151463,1049.10069013
1202,4,94.6792190075,1049.14956307
1203,4,94.699709177,1049.1500771
1204,4,94.7307310104,1049.20248008
1205,4,94.7565469742,1049.20282602
1206,4,94.7847390175,1049.25118303
1207,4,94.8129179478,1049.25387406
1208,4,94.8326749802,1049.30022597
1209,4,94.8596689701,1049.30571198
1210,1,60.2523450851,1049.48867917
1211,1,60.2669939995,1049.48986411
1212,1,60.3099989891,1049.53091311
1213,1,60.3104760647,1049.53510213
1214,1,60.3693211079,1049.58695316
1215,2,76.5234589577,1049.59046006
1216,2,76.5692219734,1049.64386511
1217,2,76.5309970379,1049.64345407
1218,2,76.6202480793,1049.69251108
1219,2,76.5771760941,1049.69214416
1220,3,119.757439137,1051.4418571
1221,3,119.795216084,1051.48934817
1222,3,119.809132099,1051.52983713
1223,3,119.849643946,1051.78511715
1224,3,119.86010313,1051.80782199
1225,3,119.909720182,1051.85494018
1226,1,60.3697941303,1050.91085696
1227,3,119.91655612,1051.86203504
1228,3,119.955559969,1051.9287281
1229,3,119.966526985,1051.95527411
1230,3,120.004578114,1052.00050998
1231,3,120.020756006,1052.02837205
1232,1,60.4216301441,1050.96946716
1233,1,60.4250249863,1050.9726181
1234,1,60.602763176,1051.01397014
1235,1,60.6033380032,1051.02064514
1236,2,76.6264190674,1051.06376815
1237,2,76.6660511494,1051.08905506
1238,2,76.6785399914,1051.11001396
1239,2,76.7126569748,1051.13633895
1240,2,76.7274940014,1051.16104817
1241,4,94.8782830238,1051.18453217
1242,4,94.9269709587,1051.204458
1243,4,94.9312040806,1051.22727895
1244,4,94.9764089584,1051.25329804
1245,4,94.9769170284,1051.2822001
1246,4,95.0213179588,1051.307616
1247,4,95.0253529549,1051.33825397
1248,4,95.0861690044,1051.35720015
1249,4,95.0856089592,1051.38486695
1250,4,95.1551151276,1051.41103196
1251,1,60.668200016,1051.55534315
1252,1,60.6716930866,1051.58225107
1253,1,60.7463541031,1051.60150814
1254,1,60.7481410503,1051.62711716
1255,1,61.0198734999,1051.64672709
1256,2,76.7620840073,1051.67428112
1257,2,76.779512167,1051.69025517
1258,2,76.8250319958,1051.72149801
1259,2,76.8330471516,1051.74111009
1260,3,120.054227114,1052.07621098
1261,3,120.069173098,1052.12839913
1262,3,120.10732317,1052.44326115
1263,3,120.131677151,1052.451442
1264,3,120.158473015,1052.98170495
1265,4,95.154458046,1052.14073515
1266,4,95.2029640675,1052.21002007
1267,4,95.2069480419,1052.22026515
1268,4,95.2505609989,1052.31302309
1269,4,95.2512021065,1052.32715201
1270,1,61.0143306255,1052.5862391
1271,1,61.0318695307,1052.58889198
1272,1,61.0561485291,1052.69658303
1273,1,61.0474835634,1052.69582605
1274,1,61.0755575895,1052.7965951
1275,2,76.8873889446,1052.82162118
1276,2,76.9018771648,1052.84790897
1277,2,76.9352090359,1052.86687517
1278,2,76.9716980457,1052.892344
1279,2,77.0157279968,1052.91104698
1280,2,77.04601717,1052.93752813
1281,3,120.184550047,1053.0408411
1282,3,120.214324951,1053.11167502
1283,3,120.236484051,1053.41891909
1284,3,120.270933151,1053.48763609
1285,4,95.2968931198,1053.16766
1286,4,95.300645113,1053.21746802
1287,4,95.3487081528,1053.26050901
1288,4,95.3549671173,1053.31075096
1289,4,95.3999330997,1053.36080813
1290,3,120.297642946,1054.929497
1291,3,120.319115162,1054.94677806
1292,3,120.34714818,1054.98618317
1293,1,61.0895255804,1054.04333997
1294,3,120.366088152,1054.99289799
1295,3,120.39688015,1055.05209517
1296,1,61.1096770763,1054.09480405
1297,1,61.1163375378,1054.14776516
1298,1,61.134475112,1054.19386601
1299,1,61.1429376602,1054.24454904
1300,2,77.0665149689,1054.2930541
1301,2,77.0995981693,1054.34022999
1302,2,77.1257779598,1054.39083409
1303,2,77.1547100544,1054.43682218
1304,2,77.1866149902,1054.48525214
1305,4,95.4045460224,1054.53718996
1306,4,95.4507110119,1054.57097816
1307,1,61.1613035202,1054.58649898
1308,1,61.1726255417,1054.62490201
1309,1,61.1943095922,1054.63093901
1310,1,61.2098021507,1054.66966105
1311,1,61.1972689629,1054.69179916
1312,2,77.215015173,1054.71876907
1313,2,77.2407901287,1054.74330497
1314,2,77.2728869915,1054.76293397
1315,2,77.2948720455,1054.78956509
1316,4,95.457349062,1054.83606601
1317,2,77.3228800297,1054.80701399
1318,4,95.5011329651,1054.85993409
1319,4,95.5023779869,1054.88602304
1320,3,120.415616989,1056.62398601
1321,3,120.448771,1056.62829304
1322,3,120.46517396,1056.94181609
1323,3,120.499475956,1056.97814512
1324,3,120.518890142,1057.01020718
1325,3,120.553349018,1057.03686714
1326,3,120.584341049,1057.06692004
1327,3,120.613898039,1057.11259413
1328,3,120.640172005,1057.12230802
1329,3,120.693941116,1057.16547298
1330,1,61.2083849907,1056.09328413
1331,1,61.1971371174,1056.1386261
1332,1,61.2625370026,1056.14772701
1333,1,61.2550890446,1056.20283103
1334,1,61.208242178,1056.20232511
1335,2,77.3489911556,1056.25106597
1336,2,77.3802850246,1056.25140595
1337,2,77.4322171211,1056.30422115
1338,2,77.3998219967,1056.30464005
1339,4,95.54758811,1056.35787916
1340,4,95.5582051277,1056.36047697
1341,4,95.5988349915,1056.41269207
1342,4,95.6073601246,1056.41468215
1343,4,95.6494441032,1056.45826316
1344,4,95.6532840729,1056.46450496
1345,4,95.6979000568,1056.50842714
1346,4,95.7025060654,1056.51351309
1347,4,95.7607569695,1056.56286097
1348,4,95.7619550228,1056.56628203
1349,1,61.2086689472,1056.66998601
1350,1,61.1969909668,1056.67936707
1351,1,61.2222571373,1056.71789002
1352,1,61.2078130245,1056.741606
1353,1,61.1966969967,1056.77144098
1354,2,77.4471800327,1056.79880214
1355,2,77.4869930744,1056.82350898
1356,2,77.5019080639,1056.85093617
1357,2,77.5381669998,1056.87755704
1358,2,77.5513761044,1056.90186095
1359,3,120.745440006,1057.22203016
1360,3,120.773159027,1057.55646801
1361,3,120.801104069,1057.61855912
1362,3,120.827588081,1058.18381
1363,3,120.85524106,1058.21774006
1364,3,120.884776115,1058.25889707
1365,4,95.8237781525,1057.27833915
1366,4,95.8228139877,1057.33694196
1367,4,95.8904399872,1057.39292717
1368,4,95.8896420002,1057.43931317
1369,4,95.9392931461,1057.49247813
1370,1,61.2096381187,1057.66192007
1371,1,61.2076561451,1057.72666216
1372,1,61.1965119839,1057.77818108
1373,1,61.2081010342,1057.835989
1374,1,61.1963500977,1057.88956404
1375,2,77.5971651077,1057.93522406
1376,2,77.5940401554,1057.98118401
1377,2,77.6536209583,1058.039078
1378,2,77.6523640156,1058.08826804
1379,2,77.7032771111,1058.13192105
1380,3,120.909955978,1058.43232417
1381,3,120.94110918,1058.4676981
1382,3,120.956812143,1058.50936604
1383,3,120.989542007,1058.55820298
1384,3,121.010447979,1058.57529712
1385,4,95.9389030933,1058.26745796
1386,4,95.9997191429,1058.31537914
1387,4,95.9993941784,1058.33544397
1388,4,96.0613760948,1058.3688941
1389,4,96.061850071,1058.38700604
1390,3,121.040544033,1060.29720497
1391,3,121.070211172,1060.31048107
1392,3,121.101034164,1060.47111702
1393,3,121.126029015,1060.47167301
1394,3,121.152387142,1060.53881502
1395,1,61.2773900032,1059.64637709
1396,1,61.207957983,1059.66604495
1397,1,61.2075121403,1059.69281816
1398,1,61.207362175,1059.71226001
1399,1,61.2221341133,1059.73691916
1400,1,61.2436051369,1059.75499201
1401,1,61.2730710506,1059.78265595
1402,1,61.2434530258,1059.80431509
1403,1,61.2776620388,1059.83059096
1404,1,61.2420890331,1059.84514308
1405,2,77.6991510391,1059.87805295
1406,2,77.7665610313,1059.89633608
1407,2,77.7659430504,1059.93239999
1408,2,77.8189070225,1059.93996096
1409,2,77.8263809681,1059.97938514
1410,2,77.8693549633,1059.99044514
1411,2,77.8747320175,1060.03057909
1412,2,77.9140679836,1060.03958011
1413,2,77.9318051338,1060.08550501
1414,2,77.9646780491,1060.08526397
1415,4,96.1263921261,1060.13745213
1416,2,77.9824299812,1060.13477707
1417,4,96.1247320175,1060.18246412
1418,4,96.1818909645,1060.18404317
1419,4,96.1827161312,1060.23000097
1420,4,96.2345750332,1060.23053408
1421,3,121.177489996,1060.53978205
1422,3,121.204242945,1060.60467815
1423,3,121.227890015,1060.60589314
1424,3,121.255767107,1060.66906714
1425,3,121.28047514,1060.67200208
1426,4,96.2432539463,1060.34986806
1427,4,96.2785630226,1060.35701799
1428,4,96.291891098,1060.40393114
1429,4,96.3377611637,1060.40872812
1430,3,121.307693958,1062.27878618
1431,3,121.342332125,1062.30855799
1432,3,121.370177984,1062.44737005
1433,3,121.399101973,1062.48491812
1434,3,121.420902967,1062.50756216
1435,1,61.2112510204,1061.76436496
1436,1,61.2765390873,1061.76601005
1437,1,61.2419400215,1061.81110406
1438,1,61.2414779663,1061.81279898
1439,1,61.2410621643,1061.85818005
1440,2,78.0122981071,1061.85846114
1441,2,78.0321559906,1061.90333915
1442,2,78.0713260174,1061.90434003
1443,2,78.0838561058,1061.9540801
1444,2,78.1276400089,1061.95452905
1445,2,78.1336650848,1061.99843001
1446,2,78.1796891689,1062.00349808
1447,2,78.1806111336,1062.04415703
1448,2,78.2370810509,1062.04818606
1449,4,96.3465161324,1062.09767914
1450,2,78.2472600937,1062.09160113
1451,4,96.3975141048,1062.13933897
1452,4,96.3979260921,1062.14967895
1453,4,96.4531209469,1062.18335104
1454,4,96.4552280903,1062.20184612
1455,4,96.5089981556,1062.2320931
1456,4,96.5099670887,1062.33398604
1457,3,121.451672077,1062.55672407
1458,3,121.494106054,1062.57226014
1459,3,121.51613307,1062.63561606
1460,3,121.544121027,1062.64574218
1461,3,121.56624198,1062.71835613
1462,4,96.5683541298,1062.36168003
1463,4,96.5687160492,1062.38518405
1464,4,96.6287031174,1062.41181207
1465,3,121.595606089,1064.17906308
1466,3,121.628729105,1064.20156097
1467,3,121.664494991,1064.24341917
1468,3,121.687917948,1064.27451205
1469,3,121.735996962,1064.30931997
1470,2,78.2826809883,1063.75805402
1471,2,78.3004841805,1063.80299807
1472,2,78.3326239586,1063.8209281
1473,2,78.3475570679,1063.84850812
1474,2,78.3856420517,1063.864995
1475,2,78.3941521645,1063.89541197
1476,2,78.4382860661,1063.90813613
1477,2,78.4414839745,1063.94038415
1478,2,78.4916670322,1063.9549861
1479,4,96.6341531277,1064.00037217
1480,2,78.497325182,1063.98533702
1481,4,96.6961801052,1064.04147816
1482,4,96.6967070103,1064.04729295
1483,4,96.7618479729,1064.09100795
1484,4,96.8065471649,1064.10259295
1485,4,96.8693671227,1064.402601
1486,3,121.761301041,1064.8469851
1487,3,121.791046143,1064.90182996
1488,3,121.810184002,1065.13758111
1489,3,121.840692997,1065.20851898
1490,3,121.872087002,1065.26556706
1491,4,96.8706841469,1064.47638416
1492,4,96.9315571785,1064.55302811
1493,4,96.940155983,1064.66069698
1494,4,97.0012631416,1064.79447508
1495,2,78.5455181599,1064.94745302
1496,2,78.5418989658,1064.99527001
1497,2,78.596873045,1065.04204917
1498,2,78.5964901447,1065.08585811
1499,4,97.001732111,1065.38703203
1500,3,121.919645071,1065.66947913
1501,3,121.945342064,1065.72257209
1502,3,121.988620996,1065.79313302
1503,3,122.021521091,1065.85203505
1504,4,97.0623409748,1065.44576097
1505,3,122.044312,1065.90747309
1506,4,97.0606570244,1065.50385809
1507,4,97.1210939884,1065.55164504
1508,4,97.1205940247,1065.61227703
1509,2,78.647550106,1065.954072
1510,2,78.6561720371,1066.00012803
1511,2,78.6914131641,1066.04770398
1512,2,78.71205616,1066.09309602
1513,2,78.7466349602,1066.14825511
1514,3,122.077584982,1067.80800796
1515,3,122.090224981,1067.81685996
1516,3,122.125386,1067.87616515
1517,3,122.137171984,1067.89371705
1518,3,122.175999165,1067.94952512
1519,2,78.7761650085,1067.24428701
1520,2,78.8048291206,1067.30827713
1521,2,78.8348331451,1067.36051798
1522,2,78.865363121,1067.38892007
1523,2,78.8868551254,1067.41510105
1524,4,97.177229166,1067.46605706
1525,2,78.9130940437,1067.44171214
1526,4,97.1765041351,1067.49605799
1527,3,122.198138952,1067.95072198
1528,3,122.227637053,1068.12780213
1529,3,122.243266106,1068.15110803
1530,3,122.278068066,1068.19309711
1531,3,122.290193081,1068.21339202
1532,4,97.2320861816,1067.51595712
1533,4,97.2323651314,1067.54658818
1534,4,97.2948441505,1067.56726909
1535,4,97.294478178,1067.59344506
1536,4,97.3515021801,1067.61426401
1537,4,97.3508911133,1067.673491
1538,4,97.4125990868,1067.69072318
1539,4,97.4201440811,1067.72104096
1540,4,97.4586620331,1067.73955011
1541,2,78.9412710667,1068.005651
1542,2,78.9809010029,1068.00618815
1543,2,78.98498106,1068.04838204
1544,2,79.0289361477,1068.05385303
1545,2,79.0319440365,1068.09742713
1546,3,122.323719025,1069.64112401
1547,3,122.342317104,1069.67032814
1548,3,122.384720087,1069.70186806
1549,3,122.39892602,1069.73026013
1550,2,79.078674078,1069.28049612
1551,2,79.0793640614,1069.28729701
1552,2,79.1391570568,1069.32869101
1553,2,79.138725996,1069.32421803
1554,4,97.4687199593,1069.37991309
1555,2,79.1934709549,1069.37395597
1556,4,97.5044801235,1069.41722012
1557,4,97.5265159607,1069.42153716
1558,4,97.5542900562,1069.46396518
1559,4,97.5757861137,1069.46708107
1560,4,97.6013240814,1069.52225518
1561,4,97.6318869591,1069.52508116
1562,3,122.444406986,1069.76149416
1563,3,122.449316978,1069.8024261
