,pid,PendingInputStaging,Done
779,1,1425.46479487,2398.57438493
780,2,1440.27153397,2398.59465694
781,2,1440.29853296,2398.62223101
782,3,1456.06873298,2399.17624402
783,3,1456.00787592,2399.19123983
784,3,1456.09190798,2399.22709084
785,3,1456.02901506,2399.24831796
786,3,1456.13344002,2399.27606201
787,2,1440.27122188,2398.97684288
788,2,1440.29794097,2399.00857091
789,2,1440.32388091,2399.02788091
790,2,1440.323421,2399.10917997
791,2,1440.34647584,2399.11914587
792,3,1456.16688395,2400.74324799
793,3,1456.20626187,2400.77234197
794,3,1456.24952006,2400.861449
795,3,1456.29723787,2400.88144994
796,3,1456.30929184,2400.93035483
797,1,1425.4784019,2400.30667686
798,1,1425.52206802,2400.31668091
799,1,1425.57948589,2400.33991098
800,1,1425.61149406,2400.35089087
801,1,1425.62909484,2400.39416099
802,2,1440.35871792,2400.41095996
803,1,1425.64805794,2400.49368501
804,1,1425.68438506,2400.52017403
805,1,1425.708956,2400.63383698
806,1,1425.74651599,2400.65065503
807,1,1425.80310702,2400.68558884
808,2,1440.36648488,2400.68605089
809,2,1440.38266206,2400.70276785
810,2,1440.38611102,2400.70331788
811,2,1440.40959096,2400.72217989
812,3,1456.32462406,2400.94406104
813,3,1456.34186792,2400.96564984
814,3,1456.35250306,2401.0320909
815,3,1456.41792297,2401.05306602
816,3,1456.46277189,2401.26206899
817,2,1440.41007686,2401.08175397
818,2,1440.44295502,2401.11656594
819,2,1440.44493389,2401.16183805
820,2,1440.47017288,2401.2091229
821,2,1440.47427201,2401.22635293
822,3,1456.54548597,2402.51169491
823,3,1456.57848907,2402.51397491
824,3,1456.59866905,2402.54007506
825,3,1456.61690998,2402.54087591
826,3,1456.67051291,2402.57605195
827,1,1425.86381292,2402.32750201
828,1,1425.92387986,2402.37298083
829,1,1425.98188591,2402.37329388
830,1,1426.03298903,2402.39227796
831,1,1426.07297897,2402.39260197
832,2,1440.50665402,2402.41007185
833,2,1440.50719094,2402.41066194
834,2,1440.53168392,2402.42743492
835,2,1440.53653002,2402.42823005
836,1,1426.11338305,2402.44460988
837,1,1426.14182305,2402.44632292
838,1,1426.23703194,2402.46286488
839,1,1426.18445086,2402.46212196
840,2,1440.55139899,2402.48299003
841,1,1426.29115891,2402.48290086
842,3,1456.68220806,2403.81304097
843,3,1456.72522187,2403.87362194
844,3,1456.72592092,2403.88674092
845,3,1456.79471087,2403.97553897
846,3,1456.79436207,2404.00506806
847,1,1426.32577085,2403.60979795
848,1,1426.36658788,2403.62678194
849,1,1426.40246296,2403.63074994
850,1,1426.46647596,2403.65223289
851,1,1426.43518186,2403.65198994
852,2,1440.57267594,2403.676404
853,2,1440.55781698,2403.67665505
854,2,1440.57823205,2403.75778604
855,2,1440.59290004,2403.75822902
856,2,1440.59876704,2403.80247092
857,3,1456.88828087,2404.08623004
858,3,1456.91448188,2404.29127097
859,3,1457.08384585,2404.34055185
860,3,1457.12015796,2404.40145087
861,3,1457.19619703,2404.41739392
862,2,1440.61288285,2404.12529802
863,2,1440.63217592,2404.1881249
864,2,1440.64805794,2404.20633197
865,2,1440.65656304,2404.25763106
866,2,1440.66803288,2404.26014686
867,3,1457.20568085,2405.98903394
868,3,1457.24548197,2406.02506804
869,3,1457.25223303,2406.0549159
870,3,1457.268327,2406.08951092
871,3,1457.27166605,2406.22433996
872,1,1426.49528003,2405.53701997
873,1,1426.53413606,2405.55673385
874,1,1426.56714892,2405.58843899
875,1,1426.61200595,2405.5970149
876,1,1426.61993384,2405.62661886
877,1,1426.63496304,2405.68746901
878,1,1426.64029002,2405.731076
879,1,1426.65590096,2405.78151488
880,1,1426.66433001,2405.79156089
881,1,1426.67999887,2405.82260084
882,2,1440.68107295,2405.829983
883,2,1440.68727589,2405.83986998
884,2,1440.70036101,2405.85164094
885,2,1440.70606995,2405.88145995
886,2,1440.71921206,2405.90385294
887,3,1457.32560587,2406.26778483
888,3,1457.32600689,2406.28006887
889,3,1457.38711786,2406.34559798
890,3,1457.38756084,2406.36151004
891,3,1457.49082685,2406.38571692
892,2,1440.72618294,2406.09829402
893,2,1440.73814297,2406.10761094
894,2,1440.74509788,2406.11947703
895,2,1440.75718284,2406.12983799
896,2,1440.76448894,2406.15441298
897,3,1457.49131894,2407.68455505
898,3,1457.56167197,2407.70452499
899,3,1457.56208491,2407.71855307
900,3,1457.58561087,2407.74564099
901,3,1457.58590388,2407.76012492
902,1,1426.6879549,2407.50104284
903,1,1426.70899987,2407.52318287
904,1,1426.70938492,2407.56471205
905,1,1426.73516798,2407.56971598
906,1,1426.73769403,2407.58104587
907,1,1426.86208701,2407.58582902
908,1,1426.87574697,2407.59713101
909,1,1426.96255898,2407.60318494
910,1,1426.96444106,2407.61516285
911,1,1426.99821591,2407.620538
912,2,1440.77720284,2407.63187504
913,2,1440.78444791,2407.63831997
914,2,1440.79622793,2407.64848495
915,2,1440.80770493,2407.6561079
916,2,1440.81540585,2407.66963601
917,3,1457.63712597,2409.08221292
918,3,1457.63791203,2409.08880806
919,3,1457.75892901,2409.10370207
920,3,1457.75957894,2409.10995603
921,3,1457.83034301,2409.16628098
922,1,1426.99869299,2408.82572603
923,1,1427.05404305,2408.84586692
924,1,1427.05500484,2408.92408895
925,1,1427.10383487,2408.95240498
926,1,1427.10433197,2409.00714397
927,2,1440.82949495,2409.00865483
928,2,1440.84003806,2409.02468801
929,2,1440.85507298,2409.02529001
930,3,1457.83089304,2409.17486596
931,3,1457.85974598,2409.29085493
932,3,1457.86057305,2409.31400204
933,3,1457.91285706,2409.34928894
934,3,1457.91912293,2409.38593507
935,2,1440.862602,2409.04132295
936,2,1440.87414098,2409.04185987
937,2,1440.88194489,2409.2366159
938,2,1440.89331603,2409.236866
939,2,1440.90083599,2409.25412703
940,2,1440.91729999,2409.25499105
941,2,1440.92102385,2409.27259207
942,3,1457.98857188,2410.5609529
943,3,1457.98887706,2410.58470893
944,3,1458.08027196,2410.66576099
945,3,1458.08081198,2410.79070401
946,3,1458.13877392,2410.81032491
947,1,1427.12311792,2410.42399096
948,1,1427.1258049,2410.42984605
949,1,1427.15544391,2410.44408202
950,1,1427.15519404,2410.44665098
951,1,1427.20097303,2410.46041489
952,2,1440.93910384,2410.46457887
953,2,1440.94041586,2410.47691703
954,2,1440.96382499,2410.48189306
955,2,1440.96505094,2410.49518204
956,2,1440.98924303,2410.50175285
957,1,1427.21984601,2410.69691491
958,1,1427.2355969,2410.71100402
959,1,1427.24846888,2410.71651196
960,1,1427.26638484,2410.7298069
961,1,1427.31470394,2410.73977304
962,3,1458.13965702,2412.07756805
963,3,1458.19584298,2412.07905698
964,3,1458.19630194,2412.10697389
965,3,1458.312953,2412.10676384
966,3,1458.31343699,2412.133991
967,1,1427.33127594,2411.90001202
968,1,1427.34372687,2411.9168129
969,1,1427.36244106,2411.94694805
970,1,1427.37004495,2411.94785786
971,1,1427.38553691,2411.985708
972,2,1440.98969388,2411.98705888
973,2,1441.00893497,2412.02247405
974,2,1441.01158404,2412.02860284
975,2,1441.04112792,2412.048594
976,2,1441.04173303,2412.0495019
977,3,1458.38343406,2412.15851307
978,3,1458.38316393,2412.20721197
979,3,1458.41563892,2412.24899197
980,3,1458.41995597,2412.44824886
981,3,1458.45273185,2412.48470688
982,2,1441.06155705,2412.23692799
983,2,1441.06530905,2412.26182389
984,2,1441.08661389,2412.28949189
985,2,1441.08793807,2412.32070398
986,2,1441.10956192,2412.37263393
987,3,1458.46665001,2413.66646886
988,3,1458.51615691,2413.71086001
989,3,1458.56247306,2414.0097599
990,3,1458.61536789,2414.04006386
991,3,1458.64806199,2414.08449697
992,1,1427.38991404,2413.55258203
993,1,1427.40922999,2413.56131506
994,1,1427.40952897,2413.57285905
995,1,1427.46785402,2413.58219695
996,1,1427.46835899,2413.59093404
997,2,1441.11399388,2413.59945107
998,2,1441.13500404,2413.60851502
999,2,1441.13561487,2413.61868191
1000,2,1441.1544919,2413.62929201
1001,2,1441.15753603,2413.63769388
1002,1,1427.50629592,2413.73274899
1003,1,1427.50702786,2413.790905
1004,1,1427.54664898,2413.82184505
1005,1,1427.5495379,2413.91542196
1006,1,1427.59334898,2413.95955706
1007,3,1458.68885684,2415.48640585
1008,3,1458.73553896,2415.51907587
1009,3,1458.80649304,2415.57636595
1010,3,1458.83822989,2415.58392191
1011,3,1458.86012292,2415.61441493
1012,1,1427.60025692,2415.17856002
1013,3,1458.87704992,2415.61759996
1014,3,1458.88856101,2415.68854094
1015,3,1458.90017796,2415.74134994
1016,3,1458.91314793,2415.91246104
1017,3,1458.92032385,2415.9307549
1018,1,1427.82856953,2415.19660902
1019,1,1427.80079746,2415.28929901
1020,1,1427.83011138,2415.29324985
1021,2,1441.18289804,2415.31654
1022,2,1441.18372297,2415.33013296
1023,2,1441.26790786,2415.34586096
1024,2,1441.26846099,2415.34669995
1025,2,1441.33740687,2415.36287785
1026,2,1441.33794498,2415.36354399
1027,2,1441.40279388,2415.38211083
1028,2,1441.40243506,2415.38195086
1029,2,1441.49535704,2415.41167784
1030,2,1441.49493384,2415.41213799
1031,1,1427.84003699,2415.78912997
1032,1,1427.87281203,2415.85683489
1033,1,1427.86645246,2415.86995101
1034,1,1427.93062806,2415.88118696
1035,1,1427.9307549,2415.88860989
1036,3,1458.93309402,2417.11243486
1037,3,1458.94472194,2417.13285589
1038,3,1458.95272803,2417.15283084
1039,3,1458.96409202,2417.17792892
1040,3,1458.97197604,2417.20723701
1041,1,1427.9510119,2416.96041083
1042,1,1427.93101597,2416.97751689
1043,1,1427.93290687,2416.99409294
1044,1,1427.95065188,2417.01044393
1045,1,1427.98251486,2417.02673984
1046,2,1441.61429286,2417.04311395
1047,2,1441.61381888,2417.05751991
1048,2,1441.63754797,2417.0609169
1049,2,1441.64080691,2417.07390285
1050,2,1441.69220495,2417.07797599
1051,3,1458.98404598,2418.81103086
1052,3,1458.99108005,2418.87177896
1053,3,1459.00297785,2419.12841702
1054,3,1459.01079893,2419.23298788
1055,3,1459.02234507,2419.28708792
1056,1,1427.95052385,2418.24095702
1057,1,1427.94984388,2418.2435689
1058,3,1459.03083491,2419.38924503
1059,3,1459.04119205,2419.41924286
1060,3,1459.05486107,2419.73640394
1061,3,1459.0625639,2419.75200701
1062,3,1459.07416105,2419.77048707
1063,1,1427.949646,2418.25772786
1064,1,1427.95013499,2418.2620399
1065,1,1427.94999385,2418.28899097
1066,1,1427.95114493,2418.32202888
1067,2,1441.704036,2418.38804793
1068,2,1441.76767206,2418.43869901
1069,2,1441.76819301,2418.48863101
1070,2,1441.86819386,2418.5309
1071,2,1441.86871099,2418.5561049
1072,2,1441.94357204,2418.58336496
1073,2,1441.9441359,2418.60893893
1074,2,1441.99031591,2418.63215995
1075,2,1441.99127889,2418.66990089
1076,2,1442.12302995,2418.72709703
1077,1,1427.93860698,2418.98386192
1078,1,1427.93848205,2419.00866294
1079,1,1427.98071003,2419.05718684
1080,1,1427.93804598,2419.06508493
1081,1,1427.93768191,2419.12024188
1082,3,1459.08259201,2419.7904439
1083,3,1459.09467697,2419.80552697
1084,3,1459.10675097,2419.8190999
1085,3,1459.11747885,2419.85810804
1086,3,1459.12934303,2419.97333384
1087,2,1442.12448597,2419.46796489
1088,2,1442.26602697,2419.50745296
1089,2,1442.26656699,2419.54083204
1090,2,1442.33090091,2419.60411286
1091,2,1442.33180785,2419.67055202
1092,1,1427.93089199,2419.85764885
1093,1,1427.93755794,2419.87756705
1094,1,1427.93742704,2419.87795806
1095,1,1427.93277287,2419.91462588
1096,1,1427.94056988,2419.91428399
1097,3,1459.14134192,2421.22729301
1098,3,1459.14927697,2421.24232006
1099,3,1459.16035104,2421.26014686
1100,3,1459.16864896,2421.28742194
1101,3,1459.18629193,2421.31347084
1102,1,1427.94044995,2420.99320698
1103,1,1427.93303704,2421.01644897
1104,1,1427.96261907,2421.03503799
1105,1,1427.95257092,2421.07985687
1106,2,1442.42849588,2421.11562395
1107,2,1442.43126798,2421.15627003
1108,2,1442.57740402,2421.16932607
1109,2,1442.57796693,2421.17964506
1110,2,1442.64640594,2421.18959498
1111,3,1459.19795895,2421.33647299
1112,3,1459.20493102,2421.35671091
1113,3,1459.2174809,2421.37759686
1114,3,1459.22519898,2421.40242887
1115,3,1459.23670697,2421.4411819
1116,2,1442.64754987,2421.44782495
1117,2,1442.77513003,2421.4601109
1118,2,1442.80343103,2421.47287107
1119,2,1442.87046289,2421.47694588
1120,2,1442.87930894,2421.49239707
1121,3,1459.24432087,2422.83038998
1122,3,1459.25565195,2422.89063787
1123,3,1459.26345301,2422.91553307
1124,3,1459.27554798,2423.26808095
1125,3,1459.28231287,2423.29033303
1126,1,1427.95446801,2422.55583
1127,1,1427.95477605,2422.55783606
1128,1,1427.95242,2422.57771301
1129,1,1427.95227289,2422.58182001
1130,1,1427.93873,2422.65887284
1131,1,1427.93884993,2422.66160583
1132,2,1442.9003489,2422.75320101
1133,2,1442.89612484,2422.75408101
1134,2,1442.915452,2422.77976489
1135,2,1442.91995502,2422.78128695
1136,2,1442.94542003,2422.81977105
1137,1,1427.9389689,2422.97112989
1138,1,1427.93908691,2423.02523899
1139,1,1427.93920493,2423.09693193
1140,1,1427.97233605,2423.1651299
1141,1,1427.93957901,2423.21713805
1142,3,1459.2945509,2424.67540693
1143,3,1459.30234885,2424.69710398
1144,3,1459.32436895,2424.724226
1145,3,1459.32481384,2424.7686429
1146,3,1459.34923792,2424.77254701
1147,1,1427.98732495,2424.32456493
1148,1,1427.96978593,2424.34218884
1149,1,1427.94020605,2424.41020703
1150,3,1459.36495805,2424.79942989
1151,3,1459.40493894,2424.80218196
1152,3,1459.41825485,2424.83301902
1153,3,1459.42588496,2424.85380101
1154,3,1459.43813396,2424.87463593
1155,1,1427.98348689,2424.43519402
1156,2,1442.94930696,2424.47241306
1157,2,1442.96985006,2424.51975703
1158,2,1443.01509285,2424.55693603
1159,2,1443.0607419,2424.57276106
1160,2,1443.11979294,2424.58899999
1161,2,1443.15143704,2424.5966239
1162,2,1443.16972685,2424.60672402
1163,2,1443.18182993,2424.61412597
1164,2,1443.2140379,2424.62845397
1165,2,1443.24839187,2424.64983988
1166,3,1459.44620204,2426.07983685
1167,3,1459.4621129,2426.09159589
1168,3,1459.47566104,2426.12852192
1169,3,1459.48916698,2426.14628601
1170,3,1459.50158596,2426.1679759
1171,1,1427.98362803,2425.90246487
1172,1,1427.98375297,2425.92115188
1173,1,1427.98787904,2425.92467189
1174,1,1427.96318793,2425.93802404
1175,1,1427.96333194,2425.94091606
1176,1,1427.96387196,2425.95480704
1177,1,1427.93780494,2425.960289
1178,1,1427.9265039,2425.97147989
1179,1,1427.97339487,2425.97746301
1180,1,1427.93792605,2425.98805094
1181,2,1443.27848101,2425.99448395
1182,2,1443.33114696,2426.00461793
1183,2,1443.36913896,2426.01252294
1184,2,1443.38901091,2426.02203107
1185,2,1443.42242599,2426.03810906
1186,3,1459.51059103,2427.45927906
1187,3,1459.54185295,2427.49096489
1188,3,1459.54097199,2427.5376339
1189,3,1459.57728195,2427.59076691
1190,3,1459.58129692,2427.71136093
1191,1,1427.97351694,2427.26651692
1192,1,1427.91029191,2427.29134989
1193,1,1427.92740989,2427.34552383
1194,1,1427.92577505,2427.34584785
1195,1,1427.92729092,2427.36274505
1196,2,1443.45718884,2427.36309099
1197,2,1443.49245501,2427.38004494
1198,2,1443.50364995,2427.38117194
1199,2,1443.53300595,2427.41756701
1200,2,1443.51531196,2427.41793489
1201,3,1459.59707284,2427.7675519
1202,3,1459.60085106,2427.81177807
1203,3,1459.62175989,2427.85027194
1204,3,1459.62233901,2427.89158297
1205,3,1459.64682007,2427.91485405
1206,2,1443.56549907,2427.59247589
1207,2,1443.59880495,2427.61819005
1208,2,1443.63086295,2427.64264584
1209,2,1443.64243484,2427.6535759
1210,2,1443.65071392,2427.68028307
1211,1,1427.92638206,2427.94497204
1212,1,1427.92662907,2427.96167397
1213,1,1427.92674804,2427.97816896
1214,1,1427.96361589,2427.99584198
1215,1,1427.91453791,2428.01545191
1216,3,1459.64784384,2429.40599799
1217,3,1459.6927669,2429.41732407
1218,3,1459.69721603,2429.440763
1219,3,1459.71400499,2429.46282506
1220,3,1459.71700001,2429.48906493
1221,2,1443.66234803,2428.95246196
1222,1,1427.91441584,2429.00488186
1223,1,1427.96945286,2429.12061191
1224,1,1427.91428494,2429.12959886
1225,1,1427.91403985,2429.18176103
1226,1,1427.91416287,2429.18157506
1227,2,1443.67572403,2429.2603879
1228,2,1443.68820596,2429.26079297
1229,2,1443.71277905,2429.34503984
1230,2,1443.70120096,2429.34527206
1231,3,1459.74592686,2431.21648884
1232,3,1459.74649906,2431.25644994
1233,3,1459.78478789,2431.27398896
1234,3,1459.7929709,2431.31241703
1235,3,1459.81526184,2431.32106304
1236,1,1427.91391492,2430.56091905
1237,3,1459.81575489,2431.35887194
1238,3,1459.85392404,2431.38469887
1239,3,1459.86186695,2431.41246295
1240,3,1459.88286686,2431.41829395
1241,3,1459.87891603,2431.43898892
1242,1,1427.91377902,2430.59743595
1243,1,1427.91843104,2430.62736392
1244,1,1427.92626095,2430.66034293
1245,1,1427.925529,2430.72063994
1246,2,1443.72087002,2430.79256487
1247,2,1443.74372506,2430.845402
1248,2,1443.78670287,2430.88216305
1249,2,1443.81063294,2430.90353084
1250,2,1443.82447696,2430.93049502
1251,2,1443.83682799,2430.95079899
1252,2,1443.84780598,2430.96868491
1253,2,1443.86388493,2430.98752999
1254,1,1427.92540598,2431.02596903
1255,1,1427.91073084,2431.07945204
1256,2,1443.8752439,2431.1566
1257,3,1459.93111086,2432.62048006
1258,3,1459.99050283,2432.66254807
1259,3,1460.02140284,2432.72627997
1260,3,1460.08919501,2432.75987601
1261,3,1459.98970795,2432.89590693
1262,2,1443.88826799,2432.47150397
1263,2,1443.89638686,2432.49066806
1264,2,1444.07084894,2432.49126887
1265,2,1444.10821986,2432.51736093
1266,2,1444.11572385,2432.51763606
1267,2,1444.13123107,2432.58443594
1268,3,1460.08892584,2432.91777587
1269,3,1460.01883388,2432.950387
1270,3,1460.14413285,2432.97891593
1271,3,1460.13762188,2433.03620887
1272,3,1460.23803997,2433.09120893
1273,2,1444.07111907,2432.78663206
1274,2,1444.13919997,2432.81564593
1275,2,1444.15420485,2432.83921695
1276,2,1444.16261506,2432.84743595
1277,2,1444.17388606,2432.85575485
1278,3,1460.27871084,2434.33847189
1279,3,1460.34176207,2434.34709406
1280,3,1460.34943986,2434.38129497
1281,3,1460.39052987,2434.38872385
1282,3,1460.39273596,2434.42534995
1283,2,1444.19380283,2434.19171691
1284,2,1444.20110989,2434.20916104
1285,2,1444.21547103,2434.24270391
1286,2,1444.22351885,2434.27680802
1287,2,1444.23505497,2434.29186797
1288,3,1460.44037485,2435.53212786
1289,3,1460.44440103,2435.54874587
1290,3,1460.53113699,2435.57511497
1291,3,1460.53364706,2435.59029889
1292,2,1444.24959683,2435.43799686
1293,2,1444.26067495,2435.455235
1294,2,1444.27708793,2435.47233701
1295,2,1444.284621,2435.4739809
1296,3,1460.59585094,2436.91188884
1297,3,1460.63614392,2437.25569797
1298,3,1460.65699792,2437.261379
1299,3,1460.68140602,2437.44049406
1300,3,1460.59632587,2437.44990087
1301,2,1444.30094886,2436.71483803
1302,2,1444.30862498,2436.72096086
1303,3,1460.65954995,2437.50127602
1304,3,1460.71809983,2437.50155187
1305,3,1460.63700986,2437.54138494
1306,3,1460.71859384,2437.54119706
1307,3,1460.68959689,2437.59405899
1308,2,1444.32022691,2436.81335092
1309,2,1444.35014391,2436.8139379
1310,2,1444.3735559,2436.88586402
1311,2,1444.32726288,2436.99162984
1312,2,1444.36186004,2437.01271605
1313,2,1444.54241347,2437.1048789
1314,2,1444.57757246,2437.10558391
1315,2,1444.57317054,2437.161695
1316,2,1444.60083544,2437.16257787
1317,3,1460.77778888,2438.76170588
1318,3,1460.78270197,2438.78943086
1319,3,1460.79986095,2438.82321787
1320,3,1460.80625701,2438.86794591
1321,2,1444.5981555,2438.68067503
1322,2,1444.60638189,2438.73214602
1323,2,1444.63758147,2438.73625207
1324,2,1444.63785446,2438.75315499
1325,3,1460.84474206,2438.92592502
1326,3,1460.86819601,2438.98555994
1327,3,1460.94539285,2439.20725489
1328,3,1460.97608304,2439.20906496
1329,3,1461.046911,2439.22943091
1330,3,1461.04736805,2439.23843288
1331,2,1444.69200194,2438.98807096
1332,2,1444.68414497,2439.08214307
1333,2,1444.69712389,2439.08247805
1334,2,1444.68859899,2439.17610693
1335,2,1444.71891594,2439.177526
1336,3,1461.07568002,2440.31493497
1337,3,1461.07715893,2440.32532191
1338,3,1461.13986588,2440.37471104
1339,3,1461.22309589,2440.38506293
1340,3,1461.32845497,2440.40927601
1341,2,1444.71903586,2440.26317501
1342,2,1444.74071383,2440.27013397
1343,2,1444.70191884,2440.2805419
1344,2,1444.74110889,2440.28937697
1345,3,1461.13427901,2441.695508
1346,3,1461.32791901,2441.69517589
1347,3,1461.41433907,2441.75694895
1348,3,1461.22247386,2441.76654601
1349,3,1461.49060988,2441.87807584
1350,2,1444.74083805,2441.48838401
1351,2,1444.76042604,2441.49812484
1352,2,1444.76028085,2441.53479886
1353,2,1444.74098587,2441.54604506
1354,2,1444.74135184,2441.58352685
1355,2,1444.70232296,2441.60181999
1356,3,1461.41024089,2441.97055984
1357,3,1461.49108696,2442.00416803
1358,3,1461.59339285,2442.33704305
1359,3,1461.60042596,2442.38237
1360,2,1444.74123192,2442.06622005
1361,2,1444.76092601,2442.14444184
1362,2,1444.76071286,2442.23533392
1363,2,1444.70217705,2442.28845906
1364,2,1444.66123986,2442.30571699
1365,3,1461.74142194,2443.52589583
1366,3,1461.74406886,2443.55564785
1367,3,1461.81511998,2443.60404587
1368,3,1461.81557488,2443.62693286
1369,3,1461.93625283,2443.65566397
1370,2,1444.70177484,2443.42361999
1371,2,1444.68463087,2443.44270706
1372,2,1444.70017385,2443.46204495
1373,2,1444.74644494,2443.47881198
1374,2,1444.70164394,2443.49749899
1375,3,1461.93705487,2444.05187392
1376,3,1462.13537598,2444.38652086
1377,3,1462.14990687,2444.42102599
1378,3,1462.29021406,2444.4609859
1379,3,1462.29090405,2444.531533
1380,2,1444.74951506,2444.208004
1381,2,1444.70044589,2444.29483604
1382,2,1444.70031786,2444.31236601
1383,2,1444.72024298,2444.33516788
1384,2,1444.73514605,2444.3518939
1385,3,1462.32433891,2445.83610797
1386,3,1462.32482004,2445.85284305
1387,3,1462.38315701,2445.903826
1388,3,1462.38353491,2445.91549587
1389,3,1462.45469594,2445.98140597
1390,3,1462.45425987,2446.00665784
1391,2,1444.73474598,2445.59727788
1392,2,1444.69602394,2445.64092398
1393,2,1444.72195697,2445.70422697
1394,2,1444.70622587,2445.73746395
1395,2,1444.72183704,2445.7627759
1396,3,1462.52708006,2446.35571504
1397,3,1462.52747703,2446.38359904
1398,3,1462.54735684,2446.45320892
1399,3,1462.54968786,2446.47890997
1400,3,1462.57089806,2446.5568099
1401,2,1444.65514803,2446.17035985
1402,2,1444.69556403,2446.21362686
1403,2,1444.65439892,2446.25626493
1404,2,1444.75990295,2446.29549193
1405,2,1444.69260192,2446.33093786
1406,3,1462.57171988,2447.70501399
1407,3,1462.62466598,2447.74885893
1408,3,1462.63436699,2447.79677701
1409,3,1462.68213987,2447.81031084
1410,3,1462.68276,2447.85990286
1411,2,1444.76012206,2447.59445906
1412,2,1444.75171685,2447.61212897
1413,2,1444.69296885,2447.63029385
1414,2,1444.76109099,2447.64770985
1415,2,1444.76239586,2447.67062593
1416,3,1462.70898986,2448.94217396
1417,3,1462.72850299,2448.95756602
1418,3,1462.74103999,2448.97716403
1419,3,1462.74782205,2449.00058484
1420,3,1462.76024485,2449.01692295
1421,2,1444.65103197,2448.88227701
1422,2,1444.68169403,2448.89974594
1423,2,1444.65629196,2448.90995502
1424,2,1444.69633389,2448.91904187
1425,3,1462.76772594,2450.0674839
1426,3,1462.80299997,2450.076262
1427,3,1462.81826687,2450.10751796
1428,3,1462.83775997,2450.13443804
1429,3,1462.85301089,2450.18252897
1430,3,1462.87064886,2450.24853897
1431,3,1462.8920939,2450.28258204
1432,3,1462.91085386,2450.3216989
1433,3,1462.9350729,2450.36457992
1434,3,1462.96482801,2450.40390587
1435,3,1463.00560498,2451.50278997
1436,3,1463.02170992,2451.52314901
1437,3,1463.04296494,2451.54328585
1438,3,1463.05470705,2451.57689595
1439,3,1463.067734,2451.61262894
1440,3,1463.07569695,2452.69192505
1441,3,1463.11203289,2452.72497797
1442,3,1463.11314201,2452.77599406
1443,3,1463.14590406,2452.7923429
1444,3,1463.14518595,2452.82494903
1445,3,1463.20015597,2453.88675284
1446,3,1463.20056391,2453.89758897
1447,3,1463.22467685,2453.93801188
1448,3,1463.22919989,2453.96276188
1449,3,1463.24379301,2453.99636507
1450,3,1463.24833393,2455.09438086
1451,3,1463.26328301,2455.1238699
1452,3,1463.26750302,2455.16662192
1453,3,1463.28511405,2455.18941283
1454,3,1463.28681087,2455.24493194
1455,3,1463.31144905,2455.25971889
1456,3,1463.31188989,2455.35857105
1457,3,1463.33174396,2455.36617684
1458,3,1463.33327699,2455.45871305
1459,3,1463.58726442,2456.49404693
1460,3,1463.58793199,2456.52626085
1461,3,1463.60299551,2456.53712106
1462,3,1463.60411048,2456.55197597
1463,3,1463.63100648,2456.56830597
1464,3,1463.60228491,2457.66895604
1465,3,1463.63551402,2457.67967796
1466,3,1463.62788391,2457.77853394
1467,3,1463.65202248,2457.78306103
1468,3,1463.64849293,2457.86396003
1469,3,1463.67329395,2457.8731029
1470,3,1463.69298697,2458.96216202
1471,3,1463.69437146,2458.97526097
1472,3,1463.70352387,2459.03161097
1473,3,1463.79842699,2459.11547589
1474,3,1463.79849041,2460.21311784
1475,3,1463.81148398,2460.26598597
1476,3,1463.80596793,2460.26874495
1477,3,1463.80362391,2460.30647302
1478,3,1463.81167293,2460.32157898
1479,3,1463.82933784,2461.39680195
1480,3,1463.85776401,2461.42317104
1481,3,1463.85843301,2461.5008049
1482,3,1463.78019905,2461.54681206
1483,3,1463.860425,2461.57386088
1484,3,1463.82298589,2461.59379292
1485,3,1463.82310987,2461.66754103
1486,3,1463.83822703,2462.79956794
1487,3,1463.842489,2462.82172894
1488,3,1463.76711106,2462.92383099
1489,3,1463.82335591,2462.92324996
1490,3,1463.82323289,2462.98802686
1491,3,1463.82248592,2464.05020094
1492,3,1463.82261086,2464.08388186
1493,3,1463.86201906,2464.146837
1494,3,1463.82273483,2464.20818591
1495,3,1463.86216497,2464.22812891
1496,3,1463.8523519,2465.30299807
1497,3,1463.8384769,2465.31350398
1498,3,1463.82234788,2465.35978484
1499,3,1463.84290385,2465.426548
1500,3,1463.85767007,2465.45581388
1501,3,1463.85204101,2466.59212184
1502,3,1463.77026892,2466.59924388
1503,3,1463.80467892,2466.65496087
1504,3,1463.79224586,2466.66559005
1505,3,1463.80454683,2466.71565485
1506,3,1463.79199505,2466.76915884
1507,3,1463.83923602,2466.83728886
1508,3,1463.80440903,2466.88766789
1509,3,1463.79252601,2466.92823601
1510,3,1463.84277701,2466.96052003
1511,3,1463.8042829,2468.03092694
1512,3,1463.79239297,2468.06269789
1513,3,1463.80415606,2468.08710504
1514,3,1463.84653687,2468.10639906
1515,3,1463.79035902,2468.145401
1516,3,1463.80402684,2469.25764704
1517,3,1463.79021287,2469.26969004
1518,3,1463.77504897,2469.32568789
1519,3,1463.79115796,2469.32679701
1520,3,1463.79064894,2469.38376188
1521,3,1463.83951497,2470.47581196
1522,3,1463.83993602,2470.50722194
1523,3,1463.79002595,2470.54436994
1524,3,1463.84315705,2470.63801599
1525,3,1463.77040696,2470.71949387
1526,3,1463.78987002,2470.74327683
1527,3,1463.79907203,2470.77911305
1528,3,1463.77979207,2470.83713603
