,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0038,4.17949986458,185.596299887,1000.28380013,21.8450000286,0.000400066375732,0.0999000072479,1213.82649994,905.778999805,0.980099916458,32.5640001297,1.27359986305,0.0474998950958,1.14059996605,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0038
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0039,4.27409982681,173.943399906,1200.97810006,20.2019999027,0.000400066375732,0.099100112915,1401.69980001,1150.29050016,1.32100009918,32.8280000687,1.11699986458,0.0529999732971,1.10529994965,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0039
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0040,4.35820007324,187.034300089,800.427399874,20.4896998405,0.000500202178955,0.0990998744965,1013.78789997,711.837599993,0.059298992157,33.4477000237,1.13070011139,0.0441000461578,1.10689997673,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0040
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0041,4.25530028343,185.531300068,1200.64499998,20.7728998661,0.000600099563599,0.110499858856,1412.90920019,1107.8749001,5.2743999958,27.0383999348,5.16299986839,0.0255999565125,1.39569997787,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0041
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0042,4.40820002556,186.773100138,700.66170001,20.5996999741,0.000699996948242,0.100299835205,913.760299921,676.424799919,1.08949995041,34.3587999344,1.14119982719,0.125100135803,1.49189996719,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0042
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0043,4.21889996529,171.807699919,1520.75200009,22.0973000526,0.000400066375732,0.103499889374,1721.05369997,1207.75049996,1.25280022621,32.4946000576,1.32069969177,0.033499956131,1.10950016975,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0043
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0044,6.24480009079,183.282399893,1001.56209993,21.5278000832,0.000499963760376,0.100800037384,1214.77390003,907.579699993,1.22510004044,33.6893999577,2.09669995308,0.032900094986,2.10809993744,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0044
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0045,4.23860001564,185.233299971,1100.94219995,20.8450000286,0.000499963760376,0.0996000766754,1313.05820012,1012.64590001,1.47319984436,34.8636000156,0.0702984333038,0.0610001087189,1.18289995193,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0045
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0005,4.33739995956,177.324999809,800.394299984,20.4445002079,0.000699996948242,0.0997998714447,1003.91079998,696.994199991,0.0510985851288,33.0948998928,1.13769984245,0.0541999340057,2.96359992027,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0005
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0008,4.20399999619,184.316499949,1018.53250003,22.1833999157,0.00119996070862,0.104200124741,1230.82369995,712.759900093,1.36209988594,35.0685999393,0.955200195312,0.0475001335144,1.95539999008,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0008
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0009,4.4156999588,187.440999985,1101.08509994,22.5687999725,0.00139999389648,0.101400136948,1317.73720002,1011.13730001,1.33420038223,34.0394001007,1.15450048447,0.0712997913361,1.36680006981,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0009
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0010,4.33249998093,186.854599953,1015.91719985,21.4777002335,0.00119996070862,0.101799964905,1230.68779993,705.912199974,1.23089933395,33.2642002106,1.25600004196,0.0822999477386,1.38940000534,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0010
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0011,4.23350000381,187.253100157,799.637199879,20.6203999519,0.00130009651184,0.0983998775482,1013.76149988,701.930400133,0.0500984191895,34.3164999485,0.859800338745,0.0699000358582,1.14660000801,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0011
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0012,4.21560001373,184.394299984,1018.30839992,20.8486001492,0.00119996070862,0.0985000133514,1229.7967,694.025700092,1.26359987259,29.4463000298,1.30180048943,0.0588998794556,1.16540002823,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0012
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0013,4.26430010796,185.542599916,800.192399979,20.5482001305,0.00119996070862,0.100399971008,1012.61090016,691.074599981,1.27749991417,33.9591002464,1.02080011368,0.0748999118805,1.18250012398,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0013
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0014,4.50219988823,187.40899992,800.741600037,20.9667000771,0.00119996070862,0.0987000465393,1015.81110001,698.58039999,1.27069973946,33.9755001068,1.46179938316,0.118399858475,1.22320008278,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0014
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0000,4.2906999588,186.037500143,1026.67389989,22.5358998775,0.00130009651184,0.101300001144,1241.13069987,702.087900162,1.22180008888,33.4916000366,1.08560013771,0.0518000125885,2.11470007896,exp1,1024,1024,1,1,1,1024,1018,6,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0000
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0001,4.30110001564,164.356400013,800.513700008,20.7634999752,0.000499963760376,0.100399971008,991.84920001,700.867200136,1.35829997063,33.5446000099,2.17779994011,0.0627000331879,1.25789999962,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0001
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0002,4.24450016022,177.699300051,800.011600018,21.2904000282,0.00119996070862,0.100499868393,1004.69140005,697.159100056,1.26970005035,33.466499567,2.34450006485,0.0663001537323,1.18309998512,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0002
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0003,4.24419999123,186.094200134,901.357800007,21.1740000248,0.00139999389648,0.105499982834,1114.88740015,798.834199905,1.1642999649,32.8475003242,0.0698006153107,0.0455000400543,1.24809980392,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0003
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0004,4.2134001255,172.107700109,799.71449995,22.7954998016,0.000699996948242,0.0996000766754,1000.7671001,711.793300152,1.19390201569,34.8921000957,1.26610064507,0.070100069046,1.96709990501,exp1,1024,1024,1,1,1,1024,1019,5,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0004
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0005,4.29419994354,181.611099958,1000.22079992,21.3622000217,0.00139999389648,0.0982999801636,1208.93959999,912.284199953,1.22310018539,33.8308999538,1.40829992294,0.0891001224518,1.21209979057,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0005
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0006,4.26069998741,169.383699894,1200.23280001,21.0018000603,0.00130009651184,0.101999998093,1396.23340011,1152.88739991,1.71670007706,34.3512001038,1.28539967537,0.0853002071381,1.16619992256,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0006
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0007,4.2946999073,381.287799835,800.362900019,22.1865000725,0.000499963760376,0.101400136948,1209.87809992,683.845000029,0.844399929047,34.2807998657,1.16039991379,0.0899999141693,2.03080010414,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0007
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0008,4.19939994812,186.057899952,1199.82220006,21.7929000854,0.00129985809326,0.0986001491547,1414.02340007,1143.59010005,1.28719997406,37.1622998714,1.27980041504,0.0546000003815,2.00189995766,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0008
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0009,4.21110010147,180.969799995,800.489599943,21.4882001877,0.00129985809326,0.102699995041,1008.72830009,767.188999891,1.26850008965,35.0924994946,2.02910017967,0.0466001033783,1.23659992218,exp1,1024,1024,1,1,1,1024,1021,3,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0009
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0010,4.16490006447,181.651799917,1000.51659989,22.9160001278,0.000699996948242,0.0983998775482,1210.80029988,907.202600002,1.26590013504,33.5836002827,2.41820001602,0.0410997867584,1.19050002098,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0010
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0011,4.23710012436,185.209800005,1200.43190002,22.0006999969,0.000600099563599,0.0981998443604,1413.71920013,1107.91240001,0.0727050304413,34.6024999619,1.26900005341,0.0574998855591,1.16000008583,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0011
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0012,4.25650000572,24552.5189002,799.914999962,21.1217999458,0.00119996070862,0.0989000797272,25379.8769002,736.101999998,1.05809807777,38.3104999065,1.06309986115,0.032900094986,1.57069993019,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0012
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0014,4.23210000992,346.496599913,1000.61689997,21.3609001637,0.00169992446899,0.101500034332,1373.9841001,932.510499954,1.16579985619,33.3684999943,2.21310019493,0.0629999637604,2.12179994583,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0014
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0015,4.11369991302,361.744199991,1031.45289993,21.8842999935,0.00139999389648,0.100100040436,1421.0316999,707.914999962,1.16570019722,37.1289002895,1.03639984131,0.0650000572205,1.13489985466,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0015
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0016,4.23720002174,184.581399918,700.021900177,21.8022999763,0.00130009651184,0.100899934769,912.171999931,688.882200003,1.24899983406,35.2730998993,1.0678999424,0.058000087738,1.22199988365,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0016
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0017,4.17149996758,350.122499943,800.449599981,21.8579001427,0.00129985809326,0.100000143051,1178.5941,757.449699879,1.33959913254,34.0333001614,1.15560078621,0.0776998996735,1.09619998932,exp1,1024,1024,1,1,1,1024,1019,5,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0017
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0018,4.25370001793,305.047699928,800.431400061,22.8136999607,0.00130009651184,0.0986998081207,1134.74989986,717.225199938,1.53299999237,34.6933999062,1.52069950104,0.0664000511169,1.93070006371,exp1,1024,1024,1,1,1,1024,1021,3,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0018
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0019,4.20529985428,306.668599844,800.19870019,20.5146000385,0.00149989128113,0.100400209427,1133.77880001,707.591699839,1.23200011253,34.7157998085,1.05309963226,0.0787000656128,1.94050002098,exp1,1024,1024,1,1,1,1024,1019,5,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0019
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0020,4.43899989128,324.976799965,1188.49670005,20.8559000492,0.00110006332397,0.0996999740601,1540.14969993,904.350399971,1.28139996529,34.4072999954,1.25660014153,0.0567998886108,1.05529999733,exp1,1024,1024,1,1,1,1024,1022,2,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0020
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0021,4.53239989281,185.895400047,1201.06559992,20.8415999413,0.00130009651184,0.0998001098633,1413.90199995,1155.30940008,1.19459986687,36.4077997208,2.18109989166,0.0571000576019,1.06470012665,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0021
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0022,4.17289996147,328.176200151,1184.53079987,20.2233998775,0.00169992446899,0.100200176239,1538.67550015,922.846199989,1.2276995182,33.90989995,1.57109999657,0.0571999549866,1.07850003242,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0022
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0023,4.47429990768,175.226399899,1397.99480009,21.1074001789,0.000699996948242,0.101099967957,1600.04419994,1134.68440008,1.21280002594,33.720400095,1.12469983101,0.0290999412537,1.8938999176,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0023
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0025,4.36379981041,169.081399918,1302.05509996,19.9931001663,0.00139999389648,0.104300022125,1497.05369997,1182.1730001,1.2361998558,34.5796000957,1.4977004528,0.101999998093,1.43169999123,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0025
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0026,5.19470000267,304.497100115,1200.45120001,20.9708998203,0.0012001991272,0.101499795914,1533.30889988,1149.87989998,2.64359998703,30.8296999931,4.16740012169,0.0390000343323,2.66370010376,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0026
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0027,5.02010011673,356.956599951,799.95449996,21.2239000797,0.00129985809326,0.0996000766754,1184.68190002,762.04369998,1.14200019836,38.2482998371,1.52890014648,0.0785000324249,1.25979995728,exp1,1024,1024,1,1,1,1024,1020,4,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0027
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0028,4.2460000515,326.591300011,800.561100006,21.601099968,0.000800132751465,0.0978999137878,1155.16260004,745.408300161,1.61380004883,33.6639995575,0.994600057602,0.027899980545,1.87580013275,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0028
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0029,4.18109989166,323.306999922,1100.87010002,22.3064000607,0.000699996948242,0.0975999832153,1451.96109986,1062.63540006,1.58870005608,33.5801994801,1.58779931068,0.0311999320984,1.93810009956,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0029
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0030,4.33200001717,1762.37540007,1200.55829978,16.2062001228,0.00139999389648,0.098799943924,2984.80489993,1158.99249983,1.28989958763,34.907500267,1.3031001091,0.0532999038696,1.0625,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0030
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0031,4.1373000145,304.413100004,1200.6861999,21.5572001934,0.00139999389648,0.0988998413086,1532.99189997,1154.8532002,1.11069989204,33.8812999725,2.04470038414,0.0483000278473,1.10669994354,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0031
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0032,4.14589977264,322.98759985,1000.26520014,21.2357001305,0.000699996948242,0.100100040436,1349.95559978,912.398600101,1.21339941025,34.2418997288,1.22189998627,0.0953998565674,1.04150009155,exp1,1024,1024,1,1,1,1024,1019,5,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0032
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0033,4.85430002213,303.897800207,1329.82909989,22.3848998547,0.00139999389648,0.098799943924,1662.97729993,1013.15240002,1.12990140915,34.0030999184,1.14719986916,0.0462000370026,1.13660001755,exp1,1024,1024,1,1,1,1024,1022,2,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0033
