,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,pid,sid
7520,257.325200081,5663.46319985,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0288,rp.session.radical.mturilli.017119.0002
7521,343.289999962,5577.49839997,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0289,rp.session.radical.mturilli.017119.0002
7522,272.124300003,5648.66409993,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0290,rp.session.radical.mturilli.017119.0002
7523,290.365600109,5630.42279983,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0291,rp.session.radical.mturilli.017119.0002
7524,257.317300081,5663.47109985,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0292,rp.session.radical.mturilli.017119.0002
7525,283.369600058,5637.41879988,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0293,rp.session.radical.mturilli.017119.0002
7526,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0294,rp.session.radical.mturilli.017119.0002
7527,284.129299879,5636.65910006,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0295,rp.session.radical.mturilli.017119.0002
7528,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0296,rp.session.radical.mturilli.017119.0002
7529,343.95510006,5576.83329988,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0297,rp.session.radical.mturilli.017119.0002
7530,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0298,rp.session.radical.mturilli.017119.0002
7531,257.318200111,5663.47019982,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0299,rp.session.radical.mturilli.017119.0002
7532,290.046299934,5630.7421,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0300,rp.session.radical.mturilli.017119.0002
7533,271.707000017,5649.08139992,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0301,rp.session.radical.mturilli.017119.0002
7534,343.322900057,5577.46549988,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0302,rp.session.radical.mturilli.017119.0002
7535,283.264100075,5637.52429986,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0303,rp.session.radical.mturilli.017119.0002
7536,284.69569993,5636.0927,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0304,rp.session.radical.mturilli.017119.0002
7537,258.383399963,5662.40499997,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0305,rp.session.radical.mturilli.017119.0002
7538,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0306,rp.session.radical.mturilli.017119.0002
7539,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0307,rp.session.radical.mturilli.017119.0002
7540,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0308,rp.session.radical.mturilli.017119.0002
7541,272.15199995,5648.63639998,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0309,rp.session.radical.mturilli.017119.0002
7542,290.224400043,5630.56399989,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0310,rp.session.radical.mturilli.017119.0002
7543,283.470900059,5637.31749988,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0311,rp.session.radical.mturilli.017119.0002
7544,343.25880003,5577.52959991,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0312,rp.session.radical.mturilli.017119.0002
7545,258.381400108,5662.40699983,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0313,rp.session.radical.mturilli.017119.0002
7546,284.351599932,5636.4368,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0314,rp.session.radical.mturilli.017119.0002
7547,344.440000057,5576.34839988,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0315,rp.session.radical.mturilli.017119.0002
7548,290.027699947,5630.76069999,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0316,rp.session.radical.mturilli.017119.0002
7549,283.159499884,5637.62890005,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0317,rp.session.radical.mturilli.017119.0002
7550,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0318,rp.session.radical.mturilli.017119.0002
7551,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0319,rp.session.radical.mturilli.017119.0002
7552,275.366499901,5645.42190003,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0320,rp.session.radical.mturilli.017119.0002
7553,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0321,rp.session.radical.mturilli.017119.0002
7554,284.394099951,5636.39429998,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0322,rp.session.radical.mturilli.017119.0002
7555,344.810199976,5575.97819996,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0323,rp.session.radical.mturilli.017119.0002
7556,290.028699875,5630.75970006,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0324,rp.session.radical.mturilli.017119.0002
7557,283.300400019,5637.48799992,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0325,rp.session.radical.mturilli.017119.0002
7558,284.168799877,5636.61960006,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0326,rp.session.radical.mturilli.017119.0002
7559,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0327,rp.session.radical.mturilli.017119.0002
7560,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0328,rp.session.radical.mturilli.017119.0002
7561,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0329,rp.session.radical.mturilli.017119.0002
7562,283.541399956,5637.24699998,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0330,rp.session.radical.mturilli.017119.0002
7563,290.227499962,5630.56089997,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0331,rp.session.radical.mturilli.017119.0002
7564,344.750200033,5576.0381999,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0332,rp.session.radical.mturilli.017119.0002
7565,284.254299879,5636.53410006,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0333,rp.session.radical.mturilli.017119.0002
7566,343.702300072,5577.08609986,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0334,rp.session.radical.mturilli.017119.0002
7567,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0335,rp.session.radical.mturilli.017119.0002
7568,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0336,rp.session.radical.mturilli.017119.0002
7569,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0337,rp.session.radical.mturilli.017119.0002
7570,343.436100006,5577.35229993,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0338,rp.session.radical.mturilli.017119.0002
7571,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0339,rp.session.radical.mturilli.017119.0002
7572,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0340,rp.session.radical.mturilli.017119.0002
7573,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0341,rp.session.radical.mturilli.017119.0002
7574,343.812599897,5576.97580004,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0342,rp.session.radical.mturilli.017119.0002
7575,343.288700104,5577.49969983,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0343,rp.session.radical.mturilli.017119.0002
7576,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0344,rp.session.radical.mturilli.017119.0002
7577,343.753799915,5577.03460002,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0345,rp.session.radical.mturilli.017119.0002
7578,343.293900013,5577.49449992,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0346,rp.session.radical.mturilli.017119.0002
7579,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0347,rp.session.radical.mturilli.017119.0002
7580,343.682699919,5577.10570002,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0348,rp.session.radical.mturilli.017119.0002
7581,269.539000034,5651.2493999,173.710500002,0.0885999202728,0.802700042725,exp7,usatlas.bnl.gov,pilot.0349,rp.session.radical.mturilli.017119.0002
7582,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0350,rp.session.radical.mturilli.017119.0002
7583,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0351,rp.session.radical.mturilli.017119.0002
7584,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0352,rp.session.radical.mturilli.017119.0002
7585,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0353,rp.session.radical.mturilli.017119.0002
7586,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0354,rp.session.radical.mturilli.017119.0002
7587,,,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0355,rp.session.radical.mturilli.017119.0002
7588,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0356,rp.session.radical.mturilli.017119.0002
7589,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0357,rp.session.radical.mturilli.017119.0002
7590,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0358,rp.session.radical.mturilli.017119.0002
7591,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0359,rp.session.radical.mturilli.017119.0002
7592,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0360,rp.session.radical.mturilli.017119.0002
7593,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0361,rp.session.radical.mturilli.017119.0002
7594,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0362,rp.session.radical.mturilli.017119.0002
7595,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0363,rp.session.radical.mturilli.017119.0002
7596,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0364,rp.session.radical.mturilli.017119.0002
7597,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0365,rp.session.radical.mturilli.017119.0002
7598,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0366,rp.session.radical.mturilli.017119.0002
7599,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0367,rp.session.radical.mturilli.017119.0002
7600,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0368,rp.session.radical.mturilli.017119.0002
7601,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0369,rp.session.radical.mturilli.017119.0002
7602,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0370,rp.session.radical.mturilli.017119.0002
7603,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0371,rp.session.radical.mturilli.017119.0002
7604,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0372,rp.session.radical.mturilli.017119.0002
7605,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0373,rp.session.radical.mturilli.017119.0002
7606,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0374,rp.session.radical.mturilli.017119.0002
7607,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0375,rp.session.radical.mturilli.017119.0002
7608,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0376,rp.session.radical.mturilli.017119.0002
7609,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0377,rp.session.radical.mturilli.017119.0002
7610,474.369100094,5446.41929984,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0378,rp.session.radical.mturilli.017119.0002
7611,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0379,rp.session.radical.mturilli.017119.0002
7612,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0380,rp.session.radical.mturilli.017119.0002
7613,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0381,rp.session.radical.mturilli.017119.0002
7614,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0382,rp.session.radical.mturilli.017119.0002
7615,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0383,rp.session.radical.mturilli.017119.0002
7616,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0384,rp.session.radical.mturilli.017119.0002
7617,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0385,rp.session.radical.mturilli.017119.0002
7618,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0386,rp.session.radical.mturilli.017119.0002
7619,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0387,rp.session.radical.mturilli.017119.0002
7620,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0388,rp.session.radical.mturilli.017119.0002
7621,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0389,rp.session.radical.mturilli.017119.0002
7622,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0390,rp.session.radical.mturilli.017119.0002
7623,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0391,rp.session.radical.mturilli.017119.0002
7624,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0392,rp.session.radical.mturilli.017119.0002
7625,480.545099974,5440.24329996,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0393,rp.session.radical.mturilli.017119.0002
7626,483.412899971,5437.37549996,173.710500002,0.0885999202728,0.802700042725,exp7,mwt2.org,pilot.0394,rp.session.radical.mturilli.017119.0002
7627,485.881299973,5434.90709996,173.710500002,0.0885999202728,0.802700042725,exp7,mwt2.org,pilot.0395,rp.session.radical.mturilli.017119.0002
7628,548.977999926,5371.81040001,173.710500002,0.0885999202728,0.802700042725,exp7,mwt2.org,pilot.0396,rp.session.radical.mturilli.017119.0002
7629,566.566499949,5354.22189999,173.710500002,0.0885999202728,0.802700042725,exp7,mwt2.org,pilot.0397,rp.session.radical.mturilli.017119.0002
7630,462.90809989,5457.88030005,173.710500002,0.0885999202728,0.802700042725,exp7,mwt2.org,pilot.0398,rp.session.radical.mturilli.017119.0002
7631,495.80979991,5424.97860003,173.710500002,0.0885999202728,0.802700042725,exp7,mwt2.org,pilot.0399,rp.session.radical.mturilli.017119.0002
7632,496.013600111,5424.77479982,173.710500002,0.0885999202728,0.802700042725,exp7,mwt2.org,pilot.0400,rp.session.radical.mturilli.017119.0002
7633,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0401,rp.session.radical.mturilli.017119.0002
7634,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0402,rp.session.radical.mturilli.017119.0002
7635,459.00180006,5461.78659987,173.710500002,0.0885999202728,0.802700042725,exp7,local,pilot.0403,rp.session.radical.mturilli.017119.0002
7636,562.767999887,5358.02040005,173.710500002,0.0885999202728,0.802700042725,exp7,icecube.wisc.edu,pilot.0404,rp.session.radical.mturilli.017119.0002
7637,485.288100004,5054.10719991,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0405,rp.session.radical.mturilli.017119.0002
7638,518.768899918,5402.01950002,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0406,rp.session.radical.mturilli.017119.0002
7639,451.880599976,5468.90779996,173.710500002,0.0885999202728,0.802700042725,exp7,red.hcc.unl.edu,pilot.0407,rp.session.radical.mturilli.017119.0002
7640,565.146100044,5355.64229989,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0408,rp.session.radical.mturilli.017119.0002
7641,355.429100037,5565.3592999,173.710500002,0.0885999202728,0.802700042725,exp7,nodo,pilot.0409,rp.session.radical.mturilli.017119.0002
7642,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0410,rp.session.radical.mturilli.017119.0002
7643,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0411,rp.session.radical.mturilli.017119.0002
7644,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0412,rp.session.radical.mturilli.017119.0002
7645,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0413,rp.session.radical.mturilli.017119.0002
7646,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0414,rp.session.radical.mturilli.017119.0002
7647,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0415,rp.session.radical.mturilli.017119.0002
7648,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0416,rp.session.radical.mturilli.017119.0002
7649,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0417,rp.session.radical.mturilli.017119.0002
7650,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0418,rp.session.radical.mturilli.017119.0002
7651,2907.90420008,3752.50329995,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0419,rp.session.radical.mturilli.017119.0002
7652,2917.5775001,3003.21089983,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0420,rp.session.radical.mturilli.017119.0002
7653,2928.4848001,2992.30359983,173.710500002,0.0885999202728,0.802700042725,exp7,panther.net,pilot.0421,rp.session.radical.mturilli.017119.0002
7654,526.023200035,5394.7651999,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0422,rp.session.radical.mturilli.017119.0002
7655,520.796499968,5399.99189997,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0423,rp.session.radical.mturilli.017119.0002
7656,555.729899883,5365.05850005,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0424,rp.session.radical.mturilli.017119.0002
7657,540.015000105,5380.77339983,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0425,rp.session.radical.mturilli.017119.0002
7658,544.858999968,5375.92939997,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0426,rp.session.radical.mturilli.017119.0002
7659,530.912800074,5389.87559986,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0427,rp.session.radical.mturilli.017119.0002
7660,547.296299934,5373.4921,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0428,rp.session.radical.mturilli.017119.0002
7661,574.890399933,5345.898,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0429,rp.session.radical.mturilli.017119.0002
7662,555.596699953,5365.19169998,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0430,rp.session.radical.mturilli.017119.0002
7663,516.574899912,5404.21350002,173.710500002,0.0885999202728,0.802700042725,exp7,aglt2.org,pilot.0431,rp.session.radical.mturilli.017119.0002
7664,556.415699959,5364.37269998,173.710500002,0.0885999202728,0.802700042725,exp7,aglt2.org,pilot.0432,rp.session.radical.mturilli.017119.0002
7665,523.972599983,5396.81579995,173.710500002,0.0885999202728,0.802700042725,exp7,hep.wisc.edu,pilot.0433,rp.session.radical.mturilli.017119.0002
7666,634.238699913,5286.54970002,173.710500002,0.0885999202728,0.802700042725,exp7,chtc.wisc.edu,pilot.0434,rp.session.radical.mturilli.017119.0002
7667,426.061199903,4210.56110001,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0435,rp.session.radical.mturilli.017119.0002
7668,426.958400011,5493.82999992,173.710500002,0.0885999202728,0.802700042725,exp7,its.osg,pilot.0436,rp.session.radical.mturilli.017119.0002
7669,430.42140007,5490.36699986,173.710500002,0.0885999202728,0.802700042725,exp7,its.osg,pilot.0437,rp.session.radical.mturilli.017119.0002
7670,479.915100098,3858.82209992,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0438,rp.session.radical.mturilli.017119.0002
7671,457.024699926,5463.76370001,173.710500002,0.0885999202728,0.802700042725,exp7,research.northwestern.edu,pilot.0439,rp.session.radical.mturilli.017119.0002
7672,520.249000072,5400.53939986,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0440,rp.session.radical.mturilli.017119.0002
7673,507.782599926,5413.00580001,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0441,rp.session.radical.mturilli.017119.0002
7674,623.511300087,5297.27709985,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0442,rp.session.radical.mturilli.017119.0002
7675,573.740999937,5347.0474,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0443,rp.session.radical.mturilli.017119.0002
7676,527.782700062,5393.00569987,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0444,rp.session.radical.mturilli.017119.0002
7677,555.965499878,5364.82290006,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0445,rp.session.radical.mturilli.017119.0002
7678,536.274100065,5384.51429987,173.710500002,0.0885999202728,0.802700042725,exp7,CRUSH.OSG,pilot.0446,rp.session.radical.mturilli.017119.0002
7679,478.819400072,5441.96899986,173.710500002,0.0885999202728,0.802700042725,exp7,compute,pilot.0447,rp.session.radical.mturilli.017119.0002
7680,,,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0448,rp.session.radical.mturilli.017119.0002
7681,509.437200069,5411.35119987,173.710500002,0.0885999202728,0.802700042725,exp7,tusker.hcc.unl.edu,pilot.0449,rp.session.radical.mturilli.017119.0002
7682,505.096100092,5415.69229984,173.710500002,0.0885999202728,0.802700042725,exp7,tusker.hcc.unl.edu,pilot.0450,rp.session.radical.mturilli.017119.0002
7683,495.29189992,5425.49650002,173.710500002,0.0885999202728,0.802700042725,exp7,tusker.hcc.unl.edu,pilot.0451,rp.session.radical.mturilli.017119.0002
7684,495.145999908,5425.64240003,173.710500002,0.0885999202728,0.802700042725,exp7,tusker.hcc.unl.edu,pilot.0452,rp.session.radical.mturilli.017119.0002
7685,502.941699982,7658.56060004,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0453,rp.session.radical.mturilli.017119.0002
7686,511.62409997,5409.16429996,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0454,rp.session.radical.mturilli.017119.0002
7687,533.033600092,5387.75479984,173.710500002,0.0885999202728,0.802700042725,exp7,palmetto.clemson.edu,pilot.0455,rp.session.radical.mturilli.017119.0002
7688,437.456199884,5483.33220005,173.710500002,0.0885999202728,0.802700042725,exp7,crane.hcc.unl.edu,pilot.0456,rp.session.radical.mturilli.017119.0002
7689,441.856899977,5478.93149996,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0457,rp.session.radical.mturilli.017119.0002
7690,498.588799953,7662.91350007,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0458,rp.session.radical.mturilli.017119.0002
7691,519.914499998,5400.87389994,173.710500002,0.0885999202728,0.802700042725,exp7,xd-login.opensciencegrid.org,pilot.0459,rp.session.radical.mturilli.017119.0002
7692,500.112099886,5420.67630005,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0460,rp.session.radical.mturilli.017119.0002
7693,,,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0461,rp.session.radical.mturilli.017119.0002
7694,554.887399912,5365.90100002,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0462,rp.session.radical.mturilli.017119.0002
7695,501.220000029,5419.56839991,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0463,rp.session.radical.mturilli.017119.0002
7696,489.763600111,5431.02479982,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0464,rp.session.radical.mturilli.017119.0002
7697,507.217799902,5413.57060003,173.710500002,0.0885999202728,0.802700042725,exp7,unl.edu,pilot.0465,rp.session.radical.mturilli.017119.0002
7698,511.30099988,5409.48740005,173.710500002,0.0885999202728,0.802700042725,exp7,red.hcc.unl.edu,pilot.0466,rp.session.radical.mturilli.017119.0002
7699,472.931400061,5447.85699987,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0467,rp.session.radical.mturilli.017119.0002
7700,505.733500004,5415.05489993,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0468,rp.session.radical.mturilli.017119.0002
7701,511.807600021,5408.98079991,173.710500002,0.0885999202728,0.802700042725,exp7,red.hcc.unl.edu,pilot.0469,rp.session.radical.mturilli.017119.0002
7702,506.1171,5414.67129993,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0470,rp.session.radical.mturilli.017119.0002
7703,505.522399902,5415.26600003,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0471,rp.session.radical.mturilli.017119.0002
7704,505.026499987,5415.76189995,173.710500002,0.0885999202728,0.802700042725,exp7,n0x.10.2.x.x,pilot.0472,rp.session.radical.mturilli.017119.0002
