,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid
rp.session.radical.mturilli.017230.0003,6.59590005875,491.49909997,1488781631.23,62.1029000282,0.0139999389648,0.338599920273,1488781634.38,55430.9440935,3.63289642334,13.2125997543,55266.1189914,0.429800033569,3.88769984245,exp18,128,10,2,128,125,2048,960,1088,rp.session.radical.mturilli.017230.0003
rp.session.one.mturilli.017236.0000,6.20780014992,658.342200041,21355.0118001,118.558799982,0.0397000312805,0.606600046158,21564.0372999,21105.0016,0.523701429367,4.68370318413,20590.4734998,0.171900033951,1.36249995232,exp19,256,8,3,256,248,512,506,6,rp.session.one.mturilli.017236.0000
rp.session.one.mturilli.017237.0000,5.62229990959,196.665100098,23183.0857,141.206799984,0.0467998981476,0.493900060654,23353.4031,20553.3687,0.315202713013,0.283700704575,20080.8971002,0.100800037384,0.948299884796,exp19,256,5,3,256,253,256,252,4,rp.session.one.mturilli.017237.0000
rp.session.one.mturilli.017237.0005,5.70749998093,375.280400038,7051.94460011,116.616699934,0.0476999282837,0.632000207901,7247.8375001,5088.64579988,0.704701662064,0.835199594498,3890.44830012,0.178900003433,2.1423997879,exp19,256,67,7,256,246,512,510,2,rp.session.one.mturilli.017237.0005
rp.session.one.mturilli.017238.0000,5.61430001259,703.718000174,3251.28179979,114.418799877,0.0441000461578,0.488899946213,3468.09929991,2991.39510012,0.403498649597,0.481198072433,2286.41230011,0.0618000030518,1.40109992027,exp19,256,49,10,256,254,256,256,0,rp.session.one.mturilli.017238.0000
rp.session.one.mturilli.017238.0001,7.69919991493,530.771999836,14273.6711001,105.009600163,0.025899887085,0.474400043488,14503.6552999,13989.4103,5.75040340424,4.16730189323,13380.7616,0.443000078201,4.6220998764,exp19,256,62,8,256,251,2048,1903,145,rp.session.one.mturilli.017238.0001
rp.session.one.mturilli.017239.0004,24823.168,604.659199953,7553.91230011,116.245199919,0.0436000823975,0.475600004196,7801.48879981,7280.43309999,1.58990049362,1.45519661903,7124.90310001,0.293499946594,2.48189997673,exp19,256,41,5,256,234,1024,1020,4,rp.session.one.mturilli.017239.0004
rp.session.one.mturilli.017239.0008,8.70600008965,4147.99459982,15257.6826,115.557199955,0.0385000705719,0.726099967957,15447.8336,14941.5201001,5.6978020668,38.1862986088,13875.2741001,0.455800056458,4.1265001297,exp19,256,61,6,256,232,2048,2046,2,rp.session.one.mturilli.017239.0008
rp.session.one.mturilli.017239.0015,6.25760006905,631.591999769,65163.8427,198.485000134,0.040599822998,0.490400075912,65375.7411001,64813.5540001,5.39389896393,16.9389007092,64812.5583,0.264299869537,1.83050012589,exp19,256,18,2,256,242,1024,979,45,rp.session.one.mturilli.017239.0015
rp.session.one.mturilli.017243.0001,6.12960004807,194.590699911,55318.5371001,160.025099993,0.031800031662,0.673300027847,55513.3194001,55064.5964,5.87839770317,50.3197009563,54462.9604001,0.297800064087,1.84849977493,exp19,256,10,4,256,252,1024,1010,14,rp.session.one.mturilli.017243.0001
rp.session.radical.mturilli.017231.0001,5.86500000954,374.826499939,6113.14810014,108.754100084,0.0351998806,0.489900112152,6334.59220004,5847.51320028,1.20549917221,0.814500808716,5006.32630038,0.0978000164032,1.66219997406,exp19,256,38,10,256,223,512,512,0,rp.session.radical.mturilli.017231.0001
rp.session.radical.mturilli.017231.0002,6.79430007935,1179.35319996,9350.40389991,113.258300066,0.0346999168396,0.457099914551,9556.46460009,9094.4842,1.52770614624,1.6522974968,8061.51590014,0.216099977493,2.16630005836,exp19,256,43,6,256,249,1024,1022,2,rp.session.radical.mturilli.017231.0002
rp.session.radical.mturilli.017231.0003,7.87049984932,731.417500019,14895.0269001,113.636100054,0.0397999286652,0.472200155258,25876.3176999,13255.7946999,4.63619971275,7.45299911499,12197.6887,0.496700048447,4.81879997253,exp19,256,68,5,256,242,2048,2016,32,rp.session.radical.mturilli.017231.0003
rp.session.radical.mturilli.017232.0000,8.08380007744,416.240400076,15357.5243001,140.88380003,0.0407998561859,0.510499954224,24060.5032001,6837.45720005,0.761099815369,0.345799684525,6839.49460006,0.0583999156952,0.745800018311,exp19,256,54,6,256,243,256,246,10,rp.session.radical.mturilli.017232.0000
rp.session.radical.mturilli.017233.0000,6.09309983253,356.262099981,5245.98879981,104.276600122,0.0293998718262,0.541700124741,5475.24259996,3483.44339991,0.73850107193,0.999303102493,2371.22799993,0.126999855042,1.41620016098,exp19,256,100,10,256,240,512,512,0,rp.session.radical.mturilli.017233.0000
rp.session.radical.mturilli.017233.0001,7.78329992294,490.887000084,8719.56800008,106.262599945,0.0397999286652,0.464700222015,8974.93210006,7313.76230001,6.11209726334,20.3421034813,6661.67729998,0.470800161362,4.79819989204,exp19,256,133,6,256,228,2048,1960,88,rp.session.radical.mturilli.017233.0001
rp.session.radical.mturilli.017233.0002,6.18589997292,355.454699993,1990.46490002,103.578000069,0.0391998291016,0.930800199509,2209.51450014,1697.43409991,0.298801422119,1.2915019989,1141.45149994,0.0693998336792,0.77930021286,exp19,256,83,7,256,256,256,256,0,rp.session.radical.mturilli.017233.0002
rp.session.radical.mturilli.017051.0002,4.54379987717,192.332600117,979.655299902,29.3171000481,0.0019998550415,0.121000051498,1682.40240002,669.085700035,0.00849986076355,0.0103995800018,463.171399832,0.00409984588623,0.161800146103,exp2,4,3,2,4,3,8,8,0,rp.session.radical.mturilli.017051.0002
rp.session.radical.mturilli.017051.0003,5.51309990883,193.467099905,2584.6269002,29.236700058,0.00189995765686,0.111800193787,2761.21009994,2291.96169996,0.043600320816,0.0483000278473,2078.03549981,0.0139000415802,0.277099847794,exp2,4,3,2,4,3,32,32,0,rp.session.radical.mturilli.017051.0003
rp.session.radical.mturilli.017051.0004,5.35580015182,220.34739995,3945.03929996,29.3368000984,0.00180006027222,0.108199834824,4158.7125001,3914.42030001,0.0436000823975,0.0491003990173,3137.62100005,0.0160999298096,0.24530005455,exp2,4,4,3,4,4,32,32,0,rp.session.radical.mturilli.017051.0004
rp.session.radical.mturilli.017051.0005,5.04449987411,184.598100185,1272.58060002,29.0432999134,0.00220012664795,0.110599994659,1479.81410003,1241.41140008,0.00980019569397,0.0246000289917,640.813000202,0.00409984588623,0.127700090408,exp2,4,4,2,4,4,8,8,0,rp.session.radical.mturilli.017051.0005
rp.session.radical.mturilli.017051.0006,5.45899987221,274.400500059,7577.05279994,30.757600069,0.00209999084473,0.120800018311,7817.27189994,7551.97119999,0.1538002491,0.113000869751,7203.6263001,0.033499956131,0.463500022888,exp2,4,3,3,4,3,64,64,0,rp.session.radical.mturilli.017051.0006
rp.session.radical.mturilli.017051.0007,5.48440003395,260.966399908,2501.57719994,29.9350001812,0.00229978561401,0.105700016022,2649.92369986,2201.90009999,0.0204999446869,0.0231003761292,1075.76970005,0.00839996337891,0.257600069046,exp2,4,4,2,4,4,16,16,0,rp.session.radical.mturilli.017051.0007
rp.session.radical.mturilli.017051.0008,5.04550004005,284.203000069,9461.55930018,29.5638999939,0.00209999084473,0.129400014877,9686.19309998,9093.42190003,1.87540102005,0.283801794052,8390.22140002,0.0299999713898,0.380100011826,exp2,4,3,3,4,3,64,64,0,rp.session.radical.mturilli.017051.0008
rp.session.radical.mturilli.017052.0003,4.67009997368,229.156499863,3724.85400009,31.4321000576,0.00200009346008,0.124599933624,3993.36859989,3695.69309926,0.0369997024536,0.0172004699707,3218.00920033,0.00329995155334,0.145200014114,exp2,4,1,2,4,1,8,8,0,rp.session.radical.mturilli.017052.0003
rp.session.radical.mturilli.017052.0005,4.69150018692,188.396399975,2574.65689993,34.0996000767,0.00179982185364,0.127799987793,2810.69679999,2543.67409992,0.0251002311707,0.0339999198914,2205.34090018,0.00830006599426,0.243499994278,exp2,4,2,3,4,2,16,16,0,rp.session.radical.mturilli.017052.0005
rp.session.radical.mturilli.017052.0006,5.11230015755,295.681699991,2850.55440021,29.4115998745,0.00189995765686,0.105499982834,3092.33930016,2602.6875999,0.0514008998871,0.0629997253418,2261.76100016,0.0136001110077,0.275899887085,exp2,4,4,2,4,4,32,32,0,rp.session.radical.mturilli.017052.0006
rp.session.radical.mturilli.017052.0007,4.68320012093,177.785700083,1299.01019979,38.8266999722,0.00230002403259,0.122799873352,1522.63190007,1265.41619992,0.00959992408752,0.0114002227783,1001.87669992,0.00409984588623,0.110100030899,exp2,4,2,2,4,2,8,8,0,rp.session.radical.mturilli.017052.0007
rp.session.radical.mturilli.017052.0008,5.35469985008,197.891000032,4620.59830022,29.6904001236,0.0019998550415,0.121400117874,4790.16639996,4326.34170008,0.0771005153656,0.080099105835,4076.27999997,0.0277998447418,0.422200202942,exp2,4,4,4,4,4,64,64,0,rp.session.radical.mturilli.017052.0008
rp.session.radical.mturilli.017053.0000,5.65240001678,294.439399958,3308.3059001,30.5758001804,0.00219988822937,0.106499910355,3633.57499981,3282.91839981,0.0206000804901,0.0227997303009,2574.11470008,0.108599901199,0.239799976349,exp2,4,4,1,4,4,16,16,0,rp.session.radical.mturilli.017053.0000
rp.session.radical.mturilli.017053.0001,4.74530005455,203.211400032,4003.29500008,30.8147001266,0.00209999084473,0.123899936676,4189.10210013,3758.31080008,0.0398004055023,0.0499002933502,3185.66159987,0.0146999359131,0.282599925995,exp2,4,4,2,4,4,32,32,0,rp.session.radical.mturilli.017053.0001
rp.session.radical.mturilli.017053.0002,5.60590004921,206.765200138,4201.75459981,29.9997999668,0.00230002403259,0.12030005455,4446.78310013,3960.78339982,0.030100107193,0.0393996238708,3440.85629988,0.00760006904602,0.214699983597,exp2,4,2,2,4,2,16,16,0,rp.session.radical.mturilli.017053.0002
rp.session.radical.mturilli.017076.0002,4.37239980698,221.923300028,9450.25079989,29.8264000416,0.00119996070862,0.094300031662,9658.10109997,9196.98070002,0.133300304413,0.115300416946,8583.36699986,0.0167000293732,0.79590010643,exp3,4,4,2,4,4,64,64,0,rp.session.radical.mturilli.017076.0002
rp.session.radical.mturilli.017076.0003,4.63810014725,335.603800058,7278.83710003,29.0762999058,0.00130009651184,0.0946998596191,7543.45210004,7246.98559999,0.248599052429,0.189998865128,6621.00769997,0.0146999359131,0.634900093079,exp3,4,4,3,4,4,64,64,0,rp.session.radical.mturilli.017076.0003
rp.session.radical.mturilli.017076.0004,4.21730017662,1573.95880008,2003.42379999,29.458799839,0.0012001991272,0.0984997749329,3643.73360014,1976.05250001,0.0170001983643,0.0189995765686,1772.92389989,0.00399994850159,0.609300136566,exp3,4,2,2,4,2,16,16,0,rp.session.radical.mturilli.017076.0004
rp.session.radical.mturilli.017076.0005,4.24760007858,1643.46950006,3801.26990008,29.0829999447,0.00130009651184,0.0953998565674,5436.57190013,3559.7737999,0.0619003772736,0.0591998100281,3206.87969995,0.010400056839,0.222300052643,exp3,4,4,1,4,4,32,32,0,rp.session.radical.mturilli.017076.0005
rp.session.radical.mturilli.017077.0003,4.3860001564,403.874699831,5309.03290009,29.068500042,0.00119996070862,0.0966999530792,5781.6342001,5282.80959988,0.022700548172,0.0259001255035,4837.00309992,0.00549983978271,0.206300020218,exp3,4,1,2,4,1,16,16,0,rp.session.radical.mturilli.017077.0003
rp.session.radical.mturilli.017077.0004,4.328799963,139.412699938,7896.9132998,29.1101999283,0.00130009651184,0.111700057983,8063.93869996,7575.36430001,0.107301235199,1.2466006279,7148.22020006,0.0153999328613,0.394999980927,exp3,4,3,2,4,3,64,64,0,rp.session.radical.mturilli.017077.0004
rp.session.radical.mturilli.017077.0005,4.85240006447,231.803900003,3959.28600001,29.8957998753,0.00139999389648,0.0973000526428,4168.80739999,3930.31949997,0.0663001537323,0.0662000179291,3626.3137002,0.0125000476837,0.213600158691,exp3,4,3,3,4,3,32,32,0,rp.session.radical.mturilli.017077.0005
rp.session.radical.mturilli.017077.0006,4.4767999649,317.776400089,4770.5402,29.7811000347,0.00119996070862,0.094899892807,5083.99479985,4740.88259983,0.0454003810883,0.0436000823975,4453.20219994,0.00709986686707,0.229200124741,exp3,4,2,3,4,2,32,32,0,rp.session.radical.mturilli.017077.0006
rp.session.radical.mturilli.017077.0007,4.45939993858,177.312199831,3104.70200014,28.9450001717,0.00119996070862,0.0947999954224,3332.99390006,3080.96389985,0.0127999782562,0.0107002258301,2649.28990006,0.00279998779297,0.0998001098633,exp3,4,1,2,4,1,8,8,0,rp.session.radical.mturilli.017077.0007
rp.session.radical.mturilli.017077.0010,4.24099993706,256.962100029,1016.33909988,33.3336999416,0.00139999389648,0.0945999622345,1253.17449999,983.71269989,0.00970005989075,0.0120003223419,551.281499863,0.00300002098083,0.0995998382568,exp3,4,4,2,4,4,8,8,0,rp.session.radical.mturilli.017077.0010
rp.session.radical.mturilli.017077.0011,4.30029988289,305.328400135,2030.63489985,33.5122997761,0.00170016288757,0.0987000465393,2253.5237999,1769.48179984,0.0228002071381,0.0270001888275,1441.14890003,0.00440001487732,0.216900110245,exp3,4,3,4,4,3,16,16,0,rp.session.radical.mturilli.017077.0011
rp.session.radical.mturilli.017077.0012,4.14359998703,232.892500162,1974.1875999,33.9862999916,0.00110006332397,0.0971999168396,2209.0059998,1724.92750001,0.0194997787476,0.0238001346588,1353.55169988,0.00709986686707,0.204200029373,exp3,4,4,2,4,4,16,16,0,rp.session.radical.mturilli.017077.0012
rp.session.radical.mturilli.017078.0000,4.43039989471,231.969300032,1067.5400002,33.5975000858,0.00119996070862,0.0947000980377,1349.44149995,1040.0783,0.0121998786926,0.0135998725891,680.530099869,0.00240015983582,0.526499986649,exp3,4,3,2,4,3,8,8,0,rp.session.radical.mturilli.017078.0000
rp.session.radical.mturilli.017078.0001,4.38639998436,163.534800053,697.522099972,33.4283998013,0.00160002708435,0.097400188446,920.33280015,665.675400019,0.00729990005493,0.0116999149323,356.203000069,0.00309991836548,0.101900100708,exp3,4,4,2,4,4,8,8,0,rp.session.radical.mturilli.017078.0001
rp.session.radical.mturilli.017078.0002,4.29940009117,273.524699926,3158.51379991,34.0095000267,0.00110006332397,0.117399930954,3362.71560001,2917.52480006,0.0393004417419,0.0397992134094,2558.16890001,0.0183000564575,0.232899904251,exp3,4,3,3,4,3,32,32,0,rp.session.radical.mturilli.017078.0002
rp.session.radical.mturilli.017078.0003,4.34459996223,298.04489994,3024.10299993,33.2258000374,0.00139999389648,0.0977001190186,3260.44210005,2772.34319997,0.0432996749878,0.0446000099182,2465.39569998,0.00869989395142,0.214900016785,exp3,4,4,3,4,4,32,32,0,rp.session.radical.mturilli.017078.0003
rp.session.radical.mturilli.017078.0010,4.59419989586,230.819300175,1744.44020009,34.8984999657,0.0019998550415,0.0986001491547,1962.21420002,1490.73699999,0.012099981308,0.0164999961853,791.011699915,0.00419998168945,0.105800151825,exp3,4,4,3,4,4,8,8,0,rp.session.radical.mturilli.017078.0010
rp.session.radical.mturilli.017078.0011,4.34190011024,225.7099998,1029.84789991,33.5480999947,0.00209999084473,0.0990998744965,1283.06729984,999.596099854,0.0103001594543,0.0151996612549,530.131199837,0.00520014762878,0.105799913406,exp3,4,4,2,4,4,8,8,0,rp.session.radical.mturilli.017078.0011
rp.session.radical.mturilli.017078.0013,4.3983001709,352.59490037,1949.49499989,29.0829999447,0.00189995765686,0.0980999469757,2213.6558001,1702.27939987,0.0142998695374,0.0150003433228,1312.77760029,0.00510001182556,0.10640001297,exp3,4,2,3,4,2,8,8,0,rp.session.radical.mturilli.017078.0013
rp.session.radical.mturilli.017078.0014,182.717000008,207.45119977,847.208699942,29.9804000854,0.00200009346008,0.0979998111725,1081.38369989,821.050799847,0.00920033454895,0.013899564743,423.881299973,0.00559997558594,0.106499910355,exp3,4,4,1,4,4,8,8,0,rp.session.radical.mturilli.017078.0014
rp.session.radical.mturilli.017078.0015,4.96040010452,195.793200254,9123.28170013,29.5583000183,0.0019998550415,0.0978999137878,9358.36660028,9094.98850012,0.0831003189087,0.0800008773804,8622.28240013,0.0305998325348,0.372900009155,exp3,4,2,3,4,2,64,64,0,rp.session.radical.mturilli.017078.0015
rp.session.radical.mturilli.017079.0002,4.49500012398,262.351900101,2607.7966001,30.6936998367,0.00260019302368,0.101199865341,2864.95880008,2578.36160016,0.0822994709015,0.0862009525299,2214.91589999,0.0283999443054,0.697000026703,exp4,8,8,3,8,8,64,64,0,rp.session.radical.mturilli.017079.0002
rp.session.radical.mturilli.017083.0001,449.810799837,235.634600163,2491.42610025,34.5076999664,0.00289988517761,0.0956001281738,2728.24029994,2239.65039992,0.0522997379303,0.0666007995605,1573.84629989,0.0140001773834,0.711499929428,exp4,8,7,2,8,7,32,32,0,rp.session.radical.mturilli.017083.0001
rp.session.radical.mturilli.017083.0002,145.420200109,304.196000338,1764.52649999,30.7184998989,0.00300002098083,0.098799943924,1958.22850013,1353.70889997,0.0178000926971,0.025899887085,679.027400017,0.00539994239807,0.206199884415,exp4,8,7,2,8,7,16,16,0,rp.session.radical.mturilli.017083.0002
rp.session.radical.mturilli.017083.0003,4.48739981651,206.060400009,8366.93519974,31.4814999104,0.00240015983582,0.0954999923706,8580.30069995,8123.27740002,0.227001428604,0.29940032959,7705.86420012,0.0597999095917,1.10080003738,exp4,8,6,2,8,6,128,128,0,rp.session.radical.mturilli.017083.0003
rp.session.radical.mturilli.017083.0004,123.111299992,287.577700138,6960.51220012,30.9070999622,0.00289988517761,0.0959000587463,7182.17729998,6708.96700025,0.262498617172,0.23969912529,6273.53510022,0.0445001125336,0.593899965286,exp4,8,7,3,8,7,128,128,0,rp.session.radical.mturilli.017083.0004
rp.session.radical.mturilli.017083.0005,4.57710003853,223.549300194,5230.64090014,30.5597999096,0.0025999546051,0.0989999771118,5484.19029999,5200.99720001,0.108299255371,0.194699525833,4743.54469991,0.0202000141144,0.796099901199,exp4,8,5,2,8,5,64,64,0,rp.session.radical.mturilli.017083.0005
rp.session.radical.mturilli.017083.0006,4.55429983139,194.137500048,15388.9117002,30.8515999317,0.00240015983582,0.0954999923706,15602.8502998,15361.8142002,0.251499652863,0.240800142288,14893.3484001,0.0389997959137,0.958700180054,exp4,8,4,3,8,4,128,128,0,rp.session.radical.mturilli.017083.0006
rp.session.radical.mturilli.017084.0000,443.640899897,257.010900021,1709.01339984,31.7431998253,0.00250005722046,0.0986001491547,1949.07920003,1462.57430005,0.0107002258301,0.0174000263214,764.718000174,0.0032000541687,0.10640001297,exp4,8,6,3,8,6,8,8,0,rp.session.radical.mturilli.017084.0000
rp.session.radical.mturilli.017084.0001,4.37649989128,289.696699858,1716.33049989,30.459400177,0.00339984893799,0.0965001583099,1956.14549994,1472.68429995,0.0233998298645,0.0438001155853,1019.23050022,0.00889992713928,0.203700065613,exp4,8,6,2,8,6,16,16,0,rp.session.radical.mturilli.017084.0001
rp.session.radical.mturilli.017084.0002,4.60029983521,212.651399851,2253.42159986,31.0849001408,0.00300002098083,0.0992000102997,2501.71469998,2224.76819992,0.0275001525879,0.0342001914978,1418.45449996,0.00769996643066,0.20760011673,exp4,8,5,3,8,5,16,16,0,rp.session.radical.mturilli.017084.0002
rp.session.radical.mturilli.017085.0002,4.91140007973,352.611599922,3110.86919999,31.0264000893,0.00279998779297,0.0952999591827,3352.57430005,2859.98999977,0.0155000686646,0.0167007446289,1527.62909985,0.00349998474121,0.103699922562,exp4,8,4,4,8,4,8,8,0,rp.session.radical.mturilli.017085.0002
rp.session.radical.mturilli.017085.0003,134.372200012,289.331500053,2096.28849983,30.8053998947,0.00219988822937,0.0960001945496,2271.30019999,1852.95670009,0.0541996955872,0.0630004405975,1411.61689997,0.0127000808716,0.340699911118,exp4,8,6,4,8,6,32,32,0,rp.session.radical.mturilli.017085.0003
rp.session.radical.mturilli.017086.0002,5.82080006599,219.691800117,3942.13569999,32.6911001205,0.00249981880188,0.0982999801636,4137.42820001,3698.26049995,0.0980000495911,0.110699892044,3239.33270001,0.0218000411987,1.03590011597,exp4,8,7,4,8,7,64,64,0,rp.session.radical.mturilli.017086.0002
rp.session.radical.mturilli.017086.0004,289.219099998,245.16779995,6038.0704,30.8611998558,0.00250005722046,0.0987000465393,6214.0690999,3409.28270006,0.0497004985809,0.0683999061584,2776.62100005,0.0123000144958,0.327700138092,exp4,8,5,3,8,5,32,32,0,rp.session.radical.mturilli.017086.0004
rp.session.radical.mturilli.017086.0005,4.35950016975,260.080099821,1577.76780009,30.8515000343,0.00349998474121,0.0968999862671,1818.36800003,1324.31369996,0.00830006599426,0.0135998725891,647.638299942,0.00480008125305,0.103300094604,exp4,8,7,4,8,7,8,8,0,rp.session.radical.mturilli.017086.0005
rp.session.radical.mturilli.017087.0002,4.98150014877,265.658800125,1037.67790008,34.9416000843,0.00209999084473,0.0951998233795,1273.07080007,792.664499998,0.00820016860962,0.0119001865387,406.017500162,0.00419998168945,0.103600025177,exp4,8,8,4,8,8,8,8,0,rp.session.radical.mturilli.017087.0002
rp.session.radical.mturilli.017087.0003,4.50859999657,202.476200104,1745.88530016,34.4902999401,0.00160002708435,0.0964000225067,1940.01880002,1501.44920015,0.0428998470306,0.147799491882,1058.32280016,0.0131001472473,0.334800004959,exp4,8,8,3,8,8,32,32,0,rp.session.radical.mturilli.017087.0003
rp.session.radical.mturilli.017087.0004,4.64019989967,174.69020009,2391.62269998,34.9301998615,0.00310015678406,0.0992000102997,2580.98239994,2144.54900002,0.0855994224548,0.0913004875183,1843.78519988,0.0285000801086,0.670499801636,exp4,8,8,1,8,8,64,64,0,rp.session.radical.mturilli.017087.0004
rp.session.radical.mturilli.017087.0005,4.60549998283,201.226899862,4397.98719978,34.8597002029,0.00229978561401,0.0966000556946,4595.98609996,4141.2797997,0.209900140762,0.199201345444,3843.75589967,0.0313000679016,1.12269997597,exp4,8,8,1,8,8,128,128,0,rp.session.radical.mturilli.017087.0005
rp.session.radical.mturilli.017087.0006,4.62460017204,266.361500025,1412.91289997,34.5968999863,0.00150012969971,0.0972998142242,1596.5316,1165.23000002,0.0195000171661,0.0339994430542,671.403199911,0.00559997558594,0.223099946976,exp4,8,8,3,8,8,16,16,0,rp.session.radical.mturilli.017087.0006
rp.session.radical.mturilli.017087.0009,201.921000004,396.894900084,1947.01709986,39.7913999557,0.00670003890991,0.196499824524,2989.44280005,1693.7019999,0.101299762726,0.140099287033,1113.30839968,0.0182001590729,0.609999895096,exp5,32,23,5,32,23,64,64,0,rp.session.radical.mturilli.017087.0009
rp.session.radical.mturilli.017087.0010,4.88510012627,451.400599957,6876.57969999,37.7379000187,0.00819993019104,0.189399957657,7123.65820003,6618.3500998,0.459501028061,0.521701335907,5887.61359978,0.059700012207,0.954100131989,exp5,32,19,3,32,19,256,256,0,rp.session.radical.mturilli.017087.0010
rp.session.radical.mturilli.017087.0012,4.92030000687,230.589900017,1766.47149992,37.323800087,0.00480008125305,0.214399814606,2839.34659982,1461.54069996,0.0398993492126,0.0514996051788,1021.10369992,0.0161001682281,0.214799880981,exp5,32,9,3,32,9,32,32,0,rp.session.radical.mturilli.017087.0012
rp.session.radical.mturilli.017087.0013,158.541699886,231.448300123,4439.95600009,37.0474998951,0.00469994544983,0.195100069046,4583.50589991,4164.65170002,0.55580163002,0.426300048828,3636.25699997,0.0681998729706,0.918200016022,exp5,32,24,7,32,24,256,252,4,rp.session.radical.mturilli.017087.0013
rp.session.radical.mturilli.017088.0000,4.58500003815,252.935500145,840.787500143,37.8266000748,0.00469994544983,0.230599880219,1993.06789994,588.08550024,0.0117001533508,0.0193998813629,322.823800325,0.00449991226196,0.204999923706,exp5,32,23,10,32,23,16,16,0,rp.session.radical.mturilli.017088.0000
rp.session.radical.mturilli.017088.0001,2779.5388,350.145000219,9767.20090008,36.986399889,0.0038001537323,0.189799785614,9969.19379997,9182.84380007,0.820897102356,0.857397556305,7385.87689996,0.106800079346,1.47989988327,exp5,32,25,5,32,25,512,510,2,rp.session.radical.mturilli.017088.0001
rp.session.radical.mturilli.017088.0003,246.538499832,282.635299921,7393.45609999,37.0909998417,0.0058000087738,0.223800182343,7539.72379994,7134.10810018,0.940601348877,0.950200080872,6421.95070004,0.131500005722,1.10710000992,exp5,32,29,8,32,29,512,512,0,rp.session.radical.mturilli.017088.0003
rp.session.radical.mturilli.017088.0004,4.48620009422,343.87869978,3836.27450013,36.9836001396,0.00799989700317,0.209300041199,4013.60360003,3578.89590001,0.197400569916,0.226799249649,2394.1322999,0.0425000190735,0.791599988937,exp5,32,24,9,32,24,128,128,0,rp.session.radical.mturilli.017088.0004
rp.session.radical.mturilli.017088.0005,1068.3671,251.977699995,4957.91100001,37.4512000084,0.00500011444092,0.326799869537,5126.80599999,4702.7592001,0.20870256424,0.229699850082,3329.39989996,0.0364000797272,0.490499973297,exp5,32,27,4,32,27,128,128,0,rp.session.radical.mturilli.017088.0005
rp.session.radical.mturilli.017088.0006,4.61999988556,258.141799927,1348.3210001,40.3247001171,0.00600004196167,0.197499990463,1525.87739992,1092.84949994,0.0679993629456,0.105398893356,627.449700117,0.0160999298096,0.392500162125,exp5,32,27,5,32,27,64,64,0,rp.session.radical.mturilli.017088.0006
rp.session.radical.mturilli.017088.0007,4.945499897,310.056699991,7720.9132998,37.529900074,0.00419998168945,0.209399938583,7938.86219978,7461.7335,1.24919700623,1.94309735298,6915.26510024,0.127300024033,2.49480009079,exp5,32,29,6,32,29,512,512,0,rp.session.radical.mturilli.017088.0007
rp.session.radical.mturilli.017088.0008,4.88380002975,286.073400021,4172.7677002,37.5841999054,0.010400056839,0.212399959564,4369.25300002,3922.97609997,0.19809961319,0.408498764038,1749.63109994,0.0555000305176,0.48929977417,exp5,32,19,5,32,19,128,128,0,rp.session.radical.mturilli.017088.0008
rp.session.radical.mturilli.017089.0000,2657.30429983,259.702399969,745.590300083,38.4479000568,0.00990009307861,0.199599981308,1720.4618001,490.477900028,0.0044002532959,0.00760006904602,255.244599819,0.0409002304077,0.12869977951,exp5,32,28,5,32,28,8,8,0,rp.session.radical.mturilli.017089.0000
rp.session.radical.mturilli.017089.0002,5.37660002708,329.77030015,3277.27670002,41.543599844,0.00660014152527,0.194599866867,3487.43419981,1145.7887001,0.012699842453,0.0201005935669,592.08949995,0.00759983062744,0.20290017128,exp5,32,29,6,32,29,16,16,0,rp.session.radical.mturilli.017089.0002
rp.session.radical.mturilli.017089.0003,5.617000103,415.936299801,4386.70079994,42.758300066,0.00729990005493,0.193599939346,4604.0171001,4129.70580006,0.466302633286,0.527900934219,3345.07010007,0.0897998809814,0.678200006485,exp5,32,30,6,32,30,256,256,0,rp.session.radical.mturilli.017089.0003
rp.session.radical.mturilli.017089.0006,4.92459988594,269.960299969,8386.63310003,41.4559998512,0.00710010528564,0.202800035477,8560.60319996,8131.48140001,0.768701791763,0.847400426865,7340.54190016,0.125600099564,1.51259994507,exp5,32,26,4,32,26,512,510,2,rp.session.radical.mturilli.017089.0006
rp.session.radical.mturilli.017090.0000,4.67879986763,342.021500111,1316.21660018,42.4047000408,0.0081000328064,0.204900026321,1586.625,982.012700081,0.0141999721527,0.0249001979828,542.145500183,0.00979995727539,0.232200145721,exp5,32,26,8,32,26,16,16,0,rp.session.radical.mturilli.017090.0000
rp.session.radical.mturilli.017090.0001,4.39919996262,287.072599888,2116.37559986,41.9767999649,0.00859999656677,0.230400085449,2289.12150002,1622.71519995,0.0890998840332,0.13120007515,1022.34890008,0.0297999382019,0.455500125885,exp5,32,27,5,32,27,64,64,0,rp.session.radical.mturilli.017090.0001
